iso3c,year,commodity,hs2_code,export_value,export_share
DNK,2010,Sugars and sugar confectionery,17,239851639,2.2761975325159396
DNK,2010,Cocoa and cocoa preparations,18,48865997,0.4637394276689987
DNK,2010,"Ores, slag and ash",26,10761352,0.10212547627800647
DNK,2010,"Mineral fuels, oils",27,7766120608,73.70066195441252
DNK,2010,"Pearls, precious stones",71,659862371,6.262108972581661
DNK,2010,Copper and articles,74,199495235,1.8932143367829457
DNK,2010,Aluminum and articles,76,980589960,9.305821117869883
DNK,2011,"Coffee, tea, mate",09,85923810,0.6521195555094313
DNK,2011,Cereals,10,602216437,4.570527252189044
DNK,2011,Sugars and sugar confectionery,17,206344365,1.566052478185917
DNK,2011,Cocoa and cocoa preparations,18,61249255,0.46485179074209837
DNK,2011,"Ores, slag and ash",26,15342333,0.11644077906272639
DNK,2011,"Mineral fuels, oils",27,10039981383,76.19853212753166
DNK,2011,"Pearls, precious stones",71,781624597,5.932147151888149
DNK,2011,Copper and articles,74,280282248,2.127204729200721
DNK,2011,Aluminum and articles,76,1103117975,8.372124135690258
DNK,2012,"Coffee, tea, mate",09,56734887,0.4561796238202693
DNK,2012,Cereals,10,568514408,4.571167803292586
DNK,2012,Sugars and sugar confectionery,17,221158912,1.7782390098117238
DNK,2012,Cocoa and cocoa preparations,18,72635569,0.5840298323391604
DNK,2012,"Ores, slag and ash",26,16822470,0.1352618898549629
DNK,2012,"Mineral fuels, oils",27,9898440680,79.58889467444696
DNK,2012,"Pearls, precious stones",71,395601378,3.180852158898636
DNK,2012,Copper and articles,74,202476523,1.6280223505966636
DNK,2012,Aluminum and articles,76,1004577290,8.077352656939029
DNK,2013,"Coffee, tea, mate",09,49893831,0.4219932736397307
DNK,2013,Cereals,10,508424374,4.3001642023137245
DNK,2013,Sugars and sugar confectionery,17,199385441,1.6863670974411924
DNK,2013,Cocoa and cocoa preparations,18,81170696,0.6865275133644355
DNK,2013,"Ores, slag and ash",26,15190355,0.12847735893841566
DNK,2013,"Mineral fuels, oils",27,9468781612,80.08529450920628
DNK,2013,"Pearls, precious stones",71,261299988,2.210029479158302
DNK,2013,Copper and articles,74,201342945,1.702923323021923
DNK,2013,Aluminum and articles,76,1037881915,8.778223242915997
DNK,2014,"Coffee, tea, mate",09,58082797,0.6117703169120433
DNK,2014,Cereals,10,454725821,4.789503501721157
DNK,2014,Sugars and sugar confectionery,17,207783788,2.1885301741571572
DNK,2014,Cocoa and cocoa preparations,18,68624324,0.7228013561632498
DNK,2014,"Ores, slag and ash",26,7899282,0.08320099069122996
DNK,2014,"Mineral fuels, oils",27,7218490515,76.03039898350848
DNK,2014,"Pearls, precious stones",71,217219321,2.2879120791581173
DNK,2014,Copper and articles,74,194559483,2.0492421632717397
DNK,2014,Aluminum and articles,76,1066830945,11.236640434416833
DNK,2015,"Coffee, tea, mate",09,54878656,0.8299821839552765
DNK,2015,Cereals,10,485246690,7.338847866887793
DNK,2015,Sugars and sugar confectionery,17,157785000,2.386332837585951
DNK,2015,Cocoa and cocoa preparations,18,60245717,0.9111533593244616
DNK,2015,"Ores, slag and ash",26,5430792,0.0821350399828823
DNK,2015,"Mineral fuels, oils",27,4544978667,68.73804125353946
DNK,2015,"Pearls, precious stones",71,200303674,3.029383241469793
DNK,2015,Copper and articles,74,162700071,2.4606681376865085
DNK,2015,Aluminum and articles,76,940458926,14.22345607956787
DNK,2016,"Coffee, tea, mate",09,57290141.02000001,1.0943189036758478
DNK,2016,Cereals,10,336767088.59000015,6.432705254666102
DNK,2016,Sugars and sugar confectionery,17,154825653.84000003,2.9573786476094996
DNK,2016,Cocoa and cocoa preparations,18,63866663.63000003,1.2199393487374552
DNK,2016,"Ores, slag and ash",26,5823373.74,0.11123428662231491
DNK,2016,"Mineral fuels, oils",27,3337880305.4099994,63.75801231039584
DNK,2016,"Pearls, precious stones",71,189985143.1000003,3.62897227708537
DNK,2016,Copper and articles,74,167956345.32,3.2081925511724716
DNK,2016,Aluminum and articles,76,920837979.1800002,17.589246420035096
DNK,2017,"Coffee, tea, mate",09,60098285.33000004,0.9719160440135922
DNK,2017,Cereals,10,411427547.84999955,6.653651306503658
DNK,2017,Sugars and sugar confectionery,17,141922190.76999992,2.2951811928328865
DNK,2017,Cocoa and cocoa preparations,18,67443975.91999999,1.0907113557197108
DNK,2017,"Ores, slag and ash",26,12392811.899999999,0.20041790959450254
DNK,2017,"Mineral fuels, oils",27,4033029753.8700013,65.22259831951914
DNK,2017,"Pearls, precious stones",71,205664295.84000006,3.326025488249213
DNK,2017,Copper and articles,74,219173754.76000023,3.5445019355919865
DNK,2017,Aluminum and articles,76,1032332644.6700009,16.694996447975296
DNK,2018,"Coffee, tea, mate",09,73069505.76999998,1.0851994437511945
DNK,2018,Cereals,10,310670048.2999998,4.613948870360843
DNK,2018,Sugars and sugar confectionery,17,113391522.80000003,1.6840461170764116
DNK,2018,Cocoa and cocoa preparations,18,64019783.90000001,0.9507965483718326
DNK,2018,"Ores, slag and ash",26,8966820.920000002,0.13317168320845177
DNK,2018,"Mineral fuels, oils",27,4619729481.589999,68.610397879012
DNK,2018,"Pearls, precious stones",71,195140272.62000012,2.8981462659300625
DNK,2018,Copper and articles,74,242360904.64999992,3.599448444896965
DNK,2018,Aluminum and articles,76,1105930614.8300002,16.42484474739226
DNK,2019,"Coffee, tea, mate",09,68405673.16,1.1225361767970332
DNK,2019,Cereals,10,293605861.62000036,4.818068241463293
DNK,2019,Sugars and sugar confectionery,17,102124447.80000003,1.6758608152686765
DNK,2019,Cocoa and cocoa preparations,18,58006023.09000001,0.9518780589783621
DNK,2019,"Ores, slag and ash",26,5066768.069999998,0.08314559590272265
DNK,2019,"Mineral fuels, oils",27,4112212423.609999,67.48135058008148
DNK,2019,"Pearls, precious stones",71,174750971.63,2.867661094808339
DNK,2019,Copper and articles,74,239043567.5299999,3.9227017290717576
DNK,2019,Aluminum and articles,76,1040634472.8600003,17.07679770762833
DNK,2020,"Coffee, tea, mate",09,78141633.84,1.8938398288227183
DNK,2020,Cereals,10,361286924.66000026,8.756146166011382
DNK,2020,Sugars and sugar confectionery,17,118815321.00999996,2.8796068900201366
DNK,2020,Cocoa and cocoa preparations,18,64076231.48000002,1.5529508828310432
DNK,2020,"Ores, slag and ash",26,7064482.66,0.17121472861611545
DNK,2020,"Mineral fuels, oils",27,2000091485.849999,48.47419654607952
DNK,2020,"Pearls, precious stones",71,187661810.94000015,4.548169707263587
DNK,2020,Copper and articles,74,249421687.6299996,6.044981439383121
DNK,2020,Aluminum and articles,76,1059535599.0800014,25.67889381097238
DNK,2021,"Coffee, tea, mate",09,119915994.18999997,1.5476539228879598
DNK,2021,Cereals,10,429238080.54000026,5.539811462915159
DNK,2021,Sugars and sugar confectionery,17,154241701.16,1.9906666786663985
DNK,2021,Cocoa and cocoa preparations,18,80347579.27,1.0369779868959017
DNK,2021,"Ores, slag and ash",26,5126271.509999999,0.06616043394236304
DNK,2021,"Mineral fuels, oils",27,4995433390.239999,64.47181741812348
DNK,2021,"Pearls, precious stones",71,227147861.6799997,2.931604591858351
DNK,2021,Copper and articles,74,379183583.46,4.893800567643721
DNK,2021,Aluminum and articles,76,1357609019.0400002,17.521506937066672
DNK,2022,"Coffee, tea, mate",09,130082063.08000006,1.2090539993242178
DNK,2022,Cereals,10,407668665.8899997,3.7890960461654473
DNK,2022,Sugars and sugar confectionery,17,338213123.3299999,3.1435381612497038
DNK,2022,Cocoa and cocoa preparations,18,191792910.7599998,1.7826284447364602
DNK,2022,"Ores, slag and ash",26,5889506.75,0.054740304093695444
DNK,2022,"Mineral fuels, oils",27,7556468542.969995,70.23396075004436
DNK,2022,"Pearls, precious stones",71,245965625.56000036,2.2861393511010832
DNK,2022,Copper and articles,74,373283642.1500003,3.469502787222921
DNK,2022,Aluminum and articles,76,1509631229.290001,14.031340156062125
DOM,2001,"Coffee, tea, mate",09,11269000,8.757859069113179
DOM,2001,Cereals,10,1973000,1.5333442136267905
DOM,2001,Sugars and sugar confectionery,17,67403000,52.38317284900484
DOM,2001,Cocoa and cocoa preparations,18,42682000,33.17090609529583
DOM,2001,"Mineral fuels, oils",27,569000,0.442206212647564
DOM,2001,"Pearls, precious stones",71,2400000,1.8651931640670538
DOM,2001,Copper and articles,74,732000,0.5688839150404513
DOM,2001,Aluminum and articles,76,1645000,1.2784344812042931
DOM,2002,"Coffee, tea, mate",09,26051130,1.811474446775456
DOM,2002,Cereals,10,6298876,0.4379945483135356
DOM,2002,Sugars and sugar confectionery,17,170802774,11.876830699450013
DOM,2002,Cocoa and cocoa preparations,18,134308301.29,9.339174760428971
DOM,2002,"Mineral fuels, oils",27,206165142,14.335765341036389
DOM,2002,"Pearls, precious stones",71,881640318.0099999,61.30516823347399
DOM,2002,Copper and articles,74,1244040,0.08650475702077177
DOM,2002,Aluminum and articles,76,11606862,0.8070872135008754
DOM,2003,"Coffee, tea, mate",09,36008354,2.2210200025728684
DOM,2003,Cereals,10,17592738,1.0851321612208042
DOM,2003,Sugars and sugar confectionery,17,168587356,10.398583891306808
DOM,2003,Cocoa and cocoa preparations,18,156065462.00000003,9.626224870283599
DOM,2003,"Ores, slag and ash",26,84880,0.005235456689255639
DOM,2003,"Mineral fuels, oils",27,284551918,17.55135771128207
DOM,2003,"Pearls, precious stones",71,939656846.0099999,57.95867954816105
DOM,2003,Copper and articles,74,1134264,0.06996218244794838
DOM,2003,Aluminum and articles,76,17571208,1.0838041760356056
DOM,2004,"Coffee, tea, mate",09,12408345.46,0.6309496866058397
DOM,2004,Cereals,10,5053105.989999999,0.2569444613751583
DOM,2004,Sugars and sugar confectionery,17,167164521.3,8.500118139509812
DOM,2004,Cocoa and cocoa preparations,18,119834235.72000001,6.093429113165933
DOM,2004,"Ores, slag and ash",26,766141.96,0.0389574122606338
DOM,2004,"Mineral fuels, oils",27,442541061.65,22.502689424499877
DOM,2004,"Pearls, precious stones",71,1206368961.3799999,61.34243445811697
DOM,2004,Copper and articles,74,1885379.1400000001,0.09586929871923373
DOM,2004,Aluminum and articles,76,10592340.950000003,0.5386080057465377
DOM,2005,"Coffee, tea, mate",09,16565034,0.7655300477123945
DOM,2005,Cereals,10,7172784,0.33148025399469144
DOM,2005,Sugars and sugar confectionery,17,170824482,7.894416265967524
DOM,2005,Cocoa and cocoa preparations,18,97245123.63,4.494048375166123
DOM,2005,"Mineral fuels, oils",27,648540616.63,29.971404175336414
DOM,2005,"Pearls, precious stones",71,1209047890.01,55.874469616296906
DOM,2005,Copper and articles,74,3048203.35,0.1408684857491135
DOM,2005,Aluminum and articles,76,11420504.940000001,0.5277827797768382
DOM,2006,"Coffee, tea, mate",09,37193016.82,1.529680647197625
DOM,2006,Cereals,10,7363342,0.3028407674109576
DOM,2006,Sugars and sugar confectionery,17,232105041.36,9.546055153409208
DOM,2006,Cocoa and cocoa preparations,18,164587607.84,6.769186799227761
DOM,2006,"Mineral fuels, oils",27,717582518.5899999,29.512854436271375
DOM,2006,"Pearls, precious stones",71,1253330474.01,51.54718639562411
DOM,2006,Copper and articles,74,3214215.33,0.13219478833948828
DOM,2006,Aluminum and articles,76,16047420.620000001,0.6600010125194817
DOM,2007,"Coffee, tea, mate",09,25035594.83,0.9414773223769108
DOM,2007,Cereals,10,14125846.28,0.5312102237757075
DOM,2007,Sugars and sugar confectionery,17,202168749.25000003,7.602667082792822
DOM,2007,Cocoa and cocoa preparations,18,223492711.68999997,8.404566426379418
DOM,2007,"Ores, slag and ash",26,3517851.04,0.13229072447247428
DOM,2007,"Mineral fuels, oils",27,800342185.6899999,30.097308375744536
DOM,2007,"Pearls, precious stones",71,1358959988.13,51.10443828196397
DOM,2007,Copper and articles,74,3870601.920000001,0.14555611545773411
DOM,2007,Aluminum and articles,76,27668400.990000002,1.0404854470364455
DOM,2008,"Coffee, tea, mate",09,35888357.75999999,1.3208168622989476
DOM,2008,Cereals,10,41881775.35999999,1.5413955547489666
DOM,2008,Sugars and sugar confectionery,17,183408649.44000003,6.750078632514962
DOM,2008,Cocoa and cocoa preparations,18,250000185.36,9.200879644857581
DOM,2008,"Ores, slag and ash",26,1710437.94,0.0629500878300394
DOM,2008,"Mineral fuels, oils",27,1062304943.7299999,39.09653074585598
DOM,2008,"Pearls, precious stones",71,1020246850.43,37.54864607533762
DOM,2008,Copper and articles,74,38657015.400000006,1.4227131296428015
DOM,2008,Aluminum and articles,76,83035308.86999999,3.0559892669130977
DOM,2009,"Coffee, tea, mate",09,40223284.18,2.4484828157894394
DOM,2009,Cereals,10,25344258.98,1.5427627021639978
DOM,2009,Sugars and sugar confectionery,17,211044640.57999995,12.846767397514592
DOM,2009,Cocoa and cocoa preparations,18,311970677.76,18.990364886847104
DOM,2009,"Ores, slag and ash",26,159510,0.009709736584382839
DOM,2009,"Mineral fuels, oils",27,19468015.370000005,1.185062385201031
DOM,2009,"Pearls, precious stones",71,883462381.05,53.778365006627524
DOM,2009,Copper and articles,74,127115384.10999998,7.7378026175834975
DOM,2009,Aluminum and articles,76,23995857.750000007,1.4606824516884305
DOM,2010,"Coffee, tea, mate",09,18144571,2.6349473465677957
DOM,2010,Cereals,10,14400378,2.091217136005765
DOM,2010,Sugars and sugar confectionery,17,152286278,22.11495240834218
DOM,2010,Cocoa and cocoa preparations,18,178387146,25.905310024387017
DOM,2010,"Mineral fuels, oils",27,4753270,0.6902679690812369
DOM,2010,"Pearls, precious stones",71,223209535,32.414399435339725
DOM,2010,Copper and articles,74,75872509,11.018175423766767
DOM,2010,Aluminum and articles,76,21558593,3.130730256509512
DOM,2011,"Coffee, tea, mate",09,25538904,2.7852930447230455
DOM,2011,Cereals,10,13991535,1.5259278597272248
DOM,2011,Sugars and sugar confectionery,17,152964959,16.682479263364076
DOM,2011,Cocoa and cocoa preparations,18,172707868,18.83565651483501
DOM,2011,"Mineral fuels, oils",27,178947785,19.516186792083754
DOM,2011,"Pearls, precious stones",71,222541563,24.270558657712776
DOM,2011,Copper and articles,74,125313289,13.666766289699392
DOM,2011,Aluminum and articles,76,24913918,2.717131577854723
DOM,2012,"Coffee, tea, mate",09,34284065,2.544499866600298
DOM,2012,Cereals,10,27872501,2.068645450191413
DOM,2012,Sugars and sugar confectionery,17,146001153,10.835935421659878
DOM,2012,Cocoa and cocoa preparations,18,179740873,13.340035009591805
DOM,2012,"Ores, slag and ash",26,105484007,7.82882781665374
DOM,2012,"Mineral fuels, oils",27,450450040,33.431568476203125
DOM,2012,"Pearls, precious stones",71,318173336,23.61423626421697
DOM,2012,Copper and articles,74,38502144,2.8575578850356704
DOM,2012,Aluminum and articles,76,46871201,3.478693809847104
DOM,2013,"Coffee, tea, mate",09,15810118,0.7297606571939284
DOM,2013,Cereals,10,6620387,0.3055826634562841
DOM,2013,Sugars and sugar confectionery,17,145224407,6.70324273942285
DOM,2013,Cocoa and cocoa preparations,18,170269555,7.85927229366142
DOM,2013,"Ores, slag and ash",26,100622491,4.644515313589066
DOM,2013,"Mineral fuels, oils",27,156387809,7.2185210934515815
DOM,2013,"Pearls, precious stones",71,1478538057,68.2461006402706
DOM,2013,Copper and articles,74,48244455,2.22685910293414
DOM,2013,Aluminum and articles,76,44762627,2.0661454960201233
DOM,2014,"Coffee, tea, mate",09,23686402.399999976,0.4729851473718962
DOM,2014,Cereals,10,37861529.699999996,0.7560431044977916
DOM,2014,Sugars and sugar confectionery,17,268077841.27999994,5.353148828754201
DOM,2014,Cocoa and cocoa preparations,18,450611019.1600001,8.998087413426413
DOM,2014,"Ores, slag and ash",26,181585451.94,3.6260137903607244
DOM,2014,"Mineral fuels, oils",27,71392483.80999999,1.425610521423827
DOM,2014,"Pearls, precious stones",71,3797006243.84,75.8210355243595
DOM,2014,Copper and articles,74,89222307.4,1.781647778408496
DOM,2014,Aluminum and articles,76,88410039.25000003,1.7654278913971515
DOM,2015,"Coffee, tea, mate",09,18147154.38,0.4056582927394863
DOM,2015,Cereals,10,41178462.050000004,0.9204960878742868
DOM,2015,Sugars and sugar confectionery,17,230929605.18999997,5.162159720623868
DOM,2015,Cocoa and cocoa preparations,18,522440526.34,11.67854350798789
DOM,2015,"Ores, slag and ash",26,135607088.44,3.0313369704161257
DOM,2015,"Mineral fuels, oils",27,68964643.64999998,1.541623497361025
DOM,2015,"Pearls, precious stones",71,3348466569.980001,74.85103193756656
DOM,2015,Copper and articles,74,41790907.129999995,0.934186577322225
DOM,2015,Aluminum and articles,76,65982599.52,1.4749634081085305
DOM,2016,"Coffee, tea, mate",09,18982981.67,0.3718991374984974
DOM,2016,Cereals,10,40047812.76999999,0.784584175804259
DOM,2016,Sugars and sugar confectionery,17,226272846.38,4.432953572359004
DOM,2016,Cocoa and cocoa preparations,18,476806378.5799999,9.341202769421626
DOM,2016,"Ores, slag and ash",26,125841589.89000002,2.465386078705023
DOM,2016,"Mineral fuels, oils",27,66604798.11999998,1.3048670332561898
DOM,2016,"Pearls, precious stones",71,4068756318.2,79.71176455495896
DOM,2016,Copper and articles,74,27132014.750000004,0.5315483657695335
DOM,2016,Aluminum and articles,76,53891289.47999998,1.0557943122269178
DOM,2017,"Coffee, tea, mate",09,21375559.200000003,0.44770892747908975
DOM,2017,Cereals,10,28514782.28000001,0.5972392334830031
DOM,2017,Sugars and sugar confectionery,17,241318857.16,5.054399078344731
DOM,2017,Cocoa and cocoa preparations,18,291258619.89000005,6.100382362394139
DOM,2017,"Ores, slag and ash",26,119994527.75999999,2.5132732586845936
DOM,2017,"Mineral fuels, oils",27,47634422.77,0.9976981715379979
DOM,2017,"Pearls, precious stones",71,3933013499.88,82.37657033047611
DOM,2017,Copper and articles,74,38959095.699999996,0.8159943226843026
DOM,2017,Aluminum and articles,76,52362836.29,1.0967343149160307
DOM,2018,"Coffee, tea, mate",09,51399947.92,0.5213366174243607
DOM,2018,Cereals,10,98931202.8,1.0034340638973052
DOM,2018,Sugars and sugar confectionery,17,514717150.91999996,5.220645336228523
DOM,2018,Cocoa and cocoa preparations,18,874524820.6400001,8.870083147860578
DOM,2018,"Ores, slag and ash",26,121827028.76,1.2356606116304156
DOM,2018,"Mineral fuels, oils",27,113541990.64000005,1.1516275741760722
DOM,2018,"Pearls, precious stones",71,7763448696.759998,78.74268840536247
DOM,2018,Copper and articles,74,111984576.08000003,1.1358311138391557
DOM,2018,Aluminum and articles,76,208887526.56,2.118693129581126
DOM,2019,"Coffee, tea, mate",09,52722270.2,0.5038792411126921
DOM,2019,Cereals,10,61408750.00999999,0.5868979889397443
DOM,2019,Sugars and sugar confectionery,17,437635126.76000005,4.182582705933736
DOM,2019,Cocoa and cocoa preparations,18,775074709.54,7.407572833399261
DOM,2019,"Ores, slag and ash",26,117860491.52000003,1.126420671928245
DOM,2019,"Mineral fuels, oils",27,102867709.10999997,0.9831310944070072
DOM,2019,"Pearls, precious stones",71,8610767560.890001,82.29514790467123
DOM,2019,Copper and articles,74,92736999.61000003,0.8863095008863034
DOM,2019,Aluminum and articles,76,212201289.97,2.0280580587217942
DOM,2020,"Coffee, tea, mate",09,35266705.40000001,0.33240267740351265
DOM,2020,Cereals,10,13357851.000000004,0.12590304045688339
DOM,2020,Sugars and sugar confectionery,17,523946438.68000007,4.938402866326927
DOM,2020,Cocoa and cocoa preparations,18,765224082.1200001,7.212540293325312
DOM,2020,"Ores, slag and ash",26,39386425.36,0.3712326710001554
DOM,2020,"Mineral fuels, oils",27,127695919.92000002,1.2035846613251413
DOM,2020,"Pearls, precious stones",71,8813163876.880003,83.06756289944886
DOM,2020,Copper and articles,74,66097162.480000004,0.6229919559519441
DOM,2020,Aluminum and articles,76,225494912.79999998,2.125378934761271
DOM,2021,"Coffee, tea, mate",09,54218193.68,0.43626284864866177
DOM,2021,Cereals,10,3608732.79,0.029037412354037555
DOM,2021,Sugars and sugar confectionery,17,545439307.73,4.388838690563397
DOM,2021,Cocoa and cocoa preparations,18,866054201.54,6.968643685880585
DOM,2021,"Ores, slag and ash",26,208007998.78999993,1.6737216040324705
DOM,2021,"Mineral fuels, oils",27,357890964.2299999,2.8797442512030966
DOM,2021,"Pearls, precious stones",71,9882147282.049997,79.515996963637
DOM,2021,Copper and articles,74,74872669.39,0.602457622007795
DOM,2021,Aluminum and articles,76,435633856.96000004,3.505296921672977
DOM,2022,"Coffee, tea, mate",09,22933785.240000006,0.29838572387401796
DOM,2022,Cereals,10,7132950.740000001,0.09280503186191918
DOM,2022,Sugars and sugar confectionery,17,621090543.65,8.08085318314913
DOM,2022,Cocoa and cocoa preparations,18,51694186.10999999,0.6725800813555778
DOM,2022,"Ores, slag and ash",26,232913420.64,3.0303780597205945
DOM,2022,"Mineral fuels, oils",27,427882781.16,5.567075476357543
DOM,2022,"Pearls, precious stones",71,5828255275.760003,75.82996662700991
DOM,2022,Copper and articles,74,107271043.45999998,1.3956766237483667
DOM,2022,Aluminum and articles,76,386778592.42,5.032279192922949
DZA,2000,"Coffee, tea, mate",09,12407,5.749290241141534e-5
DZA,2000,Cereals,10,3,1.390172541583348e-8
DZA,2000,Sugars and sugar confectionery,17,39765,1.8426737038687279e-4
DZA,2000,Cocoa and cocoa preparations,18,71319,3.3048571831060934e-4
DZA,2000,"Ores, slag and ash",26,124864,5.786083474408773e-4
DZA,2000,"Mineral fuels, oils",27,21574115228,99.97247532973591
DZA,2000,"Pearls, precious stones",71,15666,7.259481012148243e-5
DZA,2000,Copper and articles,74,4527263,0.020978922370420844
DZA,2000,Aluminum and articles,76,1148552,0.0053222848432687925
DZA,2001,"Coffee, tea, mate",09,30988,1.6565979882445206e-4
DZA,2001,Sugars and sugar confectionery,17,228468,0.0012213748198601044
DZA,2001,Cocoa and cocoa preparations,18,2220797,0.011872233905058302
DZA,2001,"Ores, slag and ash",26,1181570,0.0063165950850977105
DZA,2001,"Mineral fuels, oils",27,18683241159,99.87937174998912
DZA,2001,"Pearls, precious stones",71,877912,0.004693259497404555
DZA,2001,Copper and articles,74,12622604,0.06747960627600116
DZA,2001,Aluminum and articles,76,5402147,0.028879520628634223
DZA,2002,"Coffee, tea, mate",09,2785,1.5244694342719067e-5
DZA,2002,Cereals,10,689,3.771488115667302e-6
DZA,2002,Sugars and sugar confectionery,17,271091,0.0014839136208481345
DZA,2002,Cocoa and cocoa preparations,18,3532607,0.01933698885025126
DZA,2002,"Ores, slag and ash",26,425214,0.0023275610270179336
DZA,2002,"Mineral fuels, oils",27,18239671061,99.84136812807301
DZA,2002,"Pearls, precious stones",71,816,4.466668073127022e-6
DZA,2002,Copper and articles,74,16616870,0.09095838566703704
DZA,2002,Aluminum and articles,76,8129831,0.044501539911296975
DZA,2003,"Coffee, tea, mate",09,53944,2.228701274456605e-4
DZA,2003,Cereals,10,843,3.4828621799772324e-6
DZA,2003,Sugars and sugar confectionery,17,37022,1.529567302812777e-4
DZA,2003,Cocoa and cocoa preparations,18,5765312,0.023819439051683152
DZA,2003,"Ores, slag and ash",26,624797,0.0025813544975839087
DZA,2003,"Mineral fuels, oils",27,24162449226,99.82737910421774
DZA,2003,"Pearls, precious stones",71,955364,0.003947095069646227
DZA,2003,Copper and articles,74,22925381,0.09471642045844439
DZA,2003,Aluminum and articles,76,11418897,0.047177276985000564
DZA,2004,"Coffee, tea, mate",09,7079,2.2461235814775483e-5
DZA,2004,Sugars and sugar confectionery,17,1705861,0.005412593048202955
DZA,2004,Cocoa and cocoa preparations,18,5442789,0.017269637974158217
DZA,2004,"Ores, slag and ash",26,534731,0.0016966688922829083
DZA,2004,"Mineral fuels, oils",27,31485961693,99.90303862713101
DZA,2004,"Pearls, precious stones",71,11589,3.6771191108551074e-5
DZA,2004,Copper and articles,74,18953258,0.0601375331821274
DZA,2004,Aluminum and articles,76,3903544,0.01238570734529622
DZA,2005,"Coffee, tea, mate",09,1629,3.5940561692873366e-6
DZA,2005,Sugars and sugar confectionery,17,1997179,0.004406368020946049
DZA,2005,Cocoa and cocoa preparations,18,6899252,0.015221792028279925
DZA,2005,"Ores, slag and ash",26,211368,4.663403710189845e-4
DZA,2005,"Mineral fuels, oils",27,45257059241,99.8504683664325
DZA,2005,"Pearls, precious stones",71,6182,1.3639321816165938e-5
DZA,2005,Copper and articles,74,50454329,0.1113171837996949
DZA,2005,Aluminum and articles,76,8205026,0.018102715969590545
DZA,2006,"Coffee, tea, mate",09,2172,4.054530872817862e-6
DZA,2006,Cereals,10,765,1.4280460947079487e-6
DZA,2006,Sugars and sugar confectionery,17,4546198,0.008486510195645865
DZA,2006,Cocoa and cocoa preparations,18,4608367,0.008602562741609131
DZA,2006,"Ores, slag and ash",26,2514887,0.004694607266642861
DZA,2006,"Mineral fuels, oils",27,53422427571,99.7250837419409
DZA,2006,"Pearls, precious stones",71,3682951,0.006875063781112071
DZA,2006,Copper and articles,74,104616108,0.19528970519339212
DZA,2006,Aluminum and articles,76,27300365,0.05096232630372754
DZA,2007,"Coffee, tea, mate",09,778,1.3146499673406646e-6
DZA,2007,Cereals,10,20172,3.408627138971194e-5
DZA,2007,Sugars and sugar confectionery,17,3056042,0.005164043079038174
DZA,2007,Cocoa and cocoa preparations,18,4612702,0.007794458269475859
DZA,2007,"Ores, slag and ash",26,3253056,0.005496953681436187
DZA,2007,"Mineral fuels, oils",27,59074484596,99.82296818097429
DZA,2007,"Pearls, precious stones",71,1631715,0.0027572417370941805
DZA,2007,Copper and articles,74,82148412,0.13881286266437975
DZA,2007,Aluminum and articles,76,10043227,0.016970858672936864
DZA,2008,"Coffee, tea, mate",09,6989,8.97689811128663e-6
DZA,2008,Sugars and sugar confectionery,17,1782318,0.002289267003564482
DZA,2008,Cocoa and cocoa preparations,18,6738952,0.00865572835610978
DZA,2008,"Ores, slag and ash",26,1584263,0.002034878742664371
DZA,2008,"Mineral fuels, oils",27,77721433316,99.8279278782215
DZA,2008,"Pearls, precious stones",71,15810349,0.020307324664026676
DZA,2008,Copper and articles,74,87959455,0.11297797474020621
DZA,2008,Aluminum and articles,76,20085114,0.02579797137381265
DZA,2009,"Coffee, tea, mate",09,1329,2.9937516066745716e-6
DZA,2009,Cereals,10,25389,5.719214412480113e-5
DZA,2009,Sugars and sugar confectionery,17,9142891,0.02059559414665198
DZA,2009,Cocoa and cocoa preparations,18,5666716,0.012765041481992855
DZA,2009,"Ores, slag and ash",26,3801850,0.008564179492728159
DZA,2009,"Mineral fuels, oils",27,44340649164,99.88328794260234
DZA,2009,"Pearls, precious stones",71,26464741,0.059615395702766305
DZA,2009,Copper and articles,74,3807967,0.008577958859604025
DZA,2009,Aluminum and articles,76,2900471,0.006533701818181341
DZA,2010,"Coffee, tea, mate",09,22512,3.99669774106102e-5
DZA,2010,Cereals,10,1573958,0.0027943471851123495
DZA,2010,Sugars and sugar confectionery,17,231829921,0.41158232123803073
DZA,2010,Cocoa and cocoa preparations,18,2935533,0.005211637397792324
DZA,2010,"Ores, slag and ash",26,5934877,0.010536562499722372
DZA,2010,"Mineral fuels, oils",27,56065647188,99.53688942226535
DZA,2010,"Pearls, precious stones",71,8277939,0.014696348659355419
DZA,2010,Copper and articles,74,2672919,0.004745402154112953
DZA,2010,Aluminum and articles,76,7606326,0.013503991623122649
DZA,2011,"Coffee, tea, mate",09,21574,2.975731033294985e-5
DZA,2011,Cereals,10,4783,6.597256666473492e-6
DZA,2011,Sugars and sugar confectionery,17,267772509,0.369342247563994
DZA,2011,Cocoa and cocoa preparations,18,1466952,0.002023386757557312
DZA,2011,"Ores, slag and ash",26,14566421,0.02009166172881235
DZA,2011,"Mineral fuels, oils",27,72212080457,99.60310039616631
DZA,2011,"Pearls, precious stones",71,883194,0.00121820144350604
DZA,2011,Copper and articles,74,1258576,0.0017359709191435378
DZA,2011,Aluminum and articles,76,1777537,0.0024517808536803874
DZA,2012,"Coffee, tea, mate",09,46256,6.524432688988982e-5
