iso3c,year,region,income,che_gdp,gghed_gdp,hc1_gdp,hc2_gdp,hc3_gdp,hc4_gdp,hc5_gdp,hc6_gdp,hc7_gdp,hc1_gghed_gdp,hc6_gghed_gdp,hp1_gdp,hp3_gdp,hp5_gdp,hp1_gghed_gdp,hp3_gghed_gdp
CIV,2017,AFR,Lower-middle,3.2469303600000003,0.9326701199999998,1.6139946987527027,6.178741468967884e-11,1.416417846029081e-5,0.06778772530481174,0.7185839009729463,0.5618968438723715,0.28465302532190984,0.4636146952548273,0.16140302953774033,1.0175219408226392,0.7513827597542856,0.7211256055821239,0.29227984755721204,0.21583223876287894
CIV,2018,AFR,Lower-middle,3.0916778999999996,0.8986259699999998,1.592680325959444,5.989644633546805e-11,1.3509141042222368e-5,0.07207562947015111,0.6864383271835132,0.5048406552461284,0.23562945186891732,0.46292788224000353,0.1467368005949092,0.9894100153057549,0.7229635034402756,0.6889112645320773,0.28758155392961493,0.2101363080395975
CIV,2019,AFR,Lower-middle,3.1891684500000004,0.9632884900000003,1.502745459964186,5.226907723317398e-4,0.02606244399787356,0.09962928497234065,0.7685747816778231,0.6152899709633965,0.17634381603660165,0.45390434142268543,0.18584836653625939,1.1285219511618931,0.6248328743461286,0.7685747819142342,0.3408701118520704,0.1887308009808143
CIV,2020,AFR,Lower-middle,3.6232788600000005,1.3318307399999998,1.4757773382857267,5.487764983640017e-4,0.027363134425857853,0.08604750856787091,0.7187898020837643,0.8467846400268279,0.46796765848225236,0.5424604896472994,0.31125780193124947,1.1190549182846343,0.6641459135684843,0.7187898023257295,0.4113378510202948,0.24412416976812273
CIV,2021,AFR,Lower-middle,3.7620766199999998,1.5901111399999999,1.0876594436534595,5.068592793304379e-4,0.025273054064801313,0.08435733633620611,0.683559638038092,0.9913401843060199,0.8893801025879207,0.4597193445463554,0.41900823130887094,0.846593378964554,0.49416577812255325,0.6835596382161093,0.35782832167351736,0.2088682895563781
COD,2016,AFR,Low,4.200278279999999,0.5302979400000002,2.0709724994652357,NA,NA,0.06587443195585647,0.521949064848078,1.1499697957292179,0.3915124863502921,0.26146659269991657,0.14518719310603043,1.3487419989477007,1.4859130732648413,0.521949064981162,0.17028278984254544,0.18760105622606862
COD,2017,AFR,Low,4.0005779299999995,0.39801776,2.3210152743204455,NA,NA,0.0826877095934618,0.3666084122796583,0.9164546232936458,0.31381190955212723,0.23091796149833013,0.09117813043201504,1.6231417168906161,1.3616312893165434,0.3666084124160387,0.161486475610127,0.1354687860610386
COD,2018,AFR,Low,3.24127173,0.4887311800000001,2.082172722011766,1.2184635978668733e-5,NA,0.04373090302221073,0.3043353246471816,0.5243014319631155,0.286719162816954,0.3139578585694889,0.07905614797652996,1.4723087569074598,0.9641844099410171,0.3043353247256134,0.2220002690387566,0.14538336297033547
COD,2019,AFR,Low,3.508039,0.55490303,2.0928441831639857,NA,NA,0.0414532166326811,0.3133686137957135,0.640573811123762,0.41979917471845923,0.3310469406285308,0.10132622491689038,1.5688832083126143,1.0815438799830173,0.3133686139175246,0.24816658138885878,0.17107904903010843
COD,2020,AFR,Low,3.97694445,0.63877279,2.512399215473146,NA,NA,0.09600277276600659,0.3666767662960658,0.6572824701536575,0.34458322454592777,0.40353901761479033,0.10557204470837994,1.8891961715130126,1.0665582689735102,0.3666767719017765,0.30344077582845935,0.17130950903017506
