iso3c,year,export_price_shock,n_commodities,total_export_share
CIV,2013,-1.0501524844894348,10,100.22450561542949
CIV,2014,11.904635122981158,10,100.24235652956737
CIV,2015,-8.849247338358792,10,100.12498009866769
CIV,2016,-6.9427471894159005,10,100.16498216359754
CIV,2017,-15.007319709406401,10,100.30671889863915
CIV,2018,14.385256609431911,10,100.09276376579419
CIV,2019,0.9053117438939046,10,100.12835185694988
CIV,2020,1.2995634088995223,10,100.24707730679327
CIV,2021,13.687715273816185,10,100.18407770706239
CIV,2022,11.803296422898152,10,100.24770149878768
CMR,2001,-8.195894568467857,8,100.00034478915596
CMR,2002,12.30872825383216,9,100.00275817916231
CMR,2003,7.166857590745897,10,100.03006864473505
CMR,2004,16.47039282459559,8,100.00390892476554
CMR,2005,34.603399666461435,9,100.00005514169025
CMR,2006,19.245085803939954,9,100.00003786734882
CMR,2007,8.473775458296165,9,100.00003591304332
CMR,2008,20.864412003453168,10,100.12002053825509
CMR,2009,4.8996809214145784,10,100.00081891683638
CMR,2010,24.635885704527404,9,100.05463471062166
CMR,2011,1.9249590415273377,10,100.09116655166271
CMR,2012,-2.081547293325753,10,100.01385687399922
CMR,2013,-0.6139257673267662,9,100.06169986446362
CMR,2014,-0.5519917602107818,10,100.11218120022357
CMR,2015,-28.095381235286695,10,100.23647036076902
CMR,2016,-7.910086577681691,10,100.62994402821481
CMR,2017,9.064527919383261,10,100.4214287800929
CMR,2018,22.928062271151138,10,100.70089437158052
CMR,2019,-6.665975273042425,10,100.34561510994732
CMR,2020,-21.059755228109715,10,100.47126550898734
CMR,2021,48.45710874182637,10,100.65131196669772
COL,2001,-12.753888534186622,10,100.00541444240496
COL,2002,1.0965537559603113,10,100.0176795765717
COL,2003,9.412240015103269,10,100.02072084982514
COL,2004,23.6377215717035,10,100.01486736850202
COL,2005,38.17389645202677,10,100.0300069682299
COL,2006,20.409795913173593,10,100.03495277367158
COL,2007,7.647337887683976,10,100.03545547616646
COL,2008,29.525951225916746,10,100.03089207677148
COL,2009,-26.687227411495247,10,100.02712289258727
COL,2010,30.21980058694844,10,100.01773778781507
COL,2011,28.722290914895417,10,100.00891732550892
COL,2012,1.391858738254602,10,100.01672538559843
COL,2013,-2.605313564246036,10,100.0266817671846
COL,2014,-4.217310428138369,10,100.05426353179396
COL,2015,-37.88874478099686,10,100.07048627355425
COL,2016,-10.178998984611399,10,100.07393349085297
COL,2017,17.74515364180696,10,100.01805656442558
COL,2018,22.098742085493214,10,100.012602309541
COL,2019,-6.8525644674186275,10,100.01558895692665
COL,2020,-16.50673434267401,10,100.02720137115271
COL,2021,52.30322168019641,10,100.02278709835248
COL,2022,37.84768475360565,10,100.00844469816992
COM,2001,-28.571658060996516,3,100
COM,2002,-1.3200500191805298,2,99.99999999999999
COM,2003,4.419112277460021,3,100
COM,2004,25.372860550034776,2,100
COM,2005,42.70400445374705,2,100.00000000000001
COM,2006,-0.3875021563260043,1,100
COM,2007,8.045722899788558,1,100
COM,2008,12.971416581911885,3,99.99999999999999
COM,2009,2.826523323397845,4,99.99999999999999
COM,2010,35.65966686907571,4,100
COM,2011,38.09306457784364,4,100.00000000000001
COM,2012,-31.219317471881254,3,100
COM,2013,-25.17697816271464,5,100.00000000000001
COM,2014,42.29780635842891,3,100
COM,2015,-20.179731250406878,3,100
COM,2016,2.45354934408358,3,100
COM,2017,-7.966645675206279,3,99.99999999999999
COM,2018,-11.948791720081498,3,99.99999999999999
COM,2019,-1.7101514622212475,4,100.00000000000001
COM,2020,15.444640059025572,4,100.00000000000001
COM,2021,36.74187991347902,5,99.99999999999999
CPV,2002,-2.386451116243012,1,100
CPV,2003,4.367962822136629,2,99.99999999999999
CPV,2004,53.005716231500436,2,100
CPV,2005,41.89714209943542,9,100.06416067698872
CPV,2006,20.506999249165947,9,100.00970994377103
CPV,2007,7.422503980952647,9,100.01240425047102
CPV,2009,-35.04116010024956,9,100.41417320236052
CPV,2010,29.922455519126228,9,100.02367934868745
CPV,2011,32.847647800894244,9,121.38050968365587
CPV,2012,2.9813358652744757,8,100.36637502302757
CPV,2013,-19.56818260026929,3,100
CPV,2014,33.04902261850266,2,100.00000000000001
CPV,2015,-18.163423179264353,2,100
CPV,2016,5.01186874535788,2,100
CPV,2017,1.0114963501753758,3,100.32783500161241
CPV,2018,-8.579393107479182,2,100
CPV,2019,-8.817724957355452,9,100.17549357254983
CPV,2020,3.2054440702795106,1,100
CPV,2021,62.78295958691162,9,100.0012548037364
CPV,2022,45.098544713672624,10,100.00133708026388
CRI,2001,-15.666813076695156,10,100.59186166737496
CRI,2002,1.325269063467925,10,100.10866444378742
CRI,2003,6.034768731998386,10,100.10056760650832
CRI,2004,19.018375864967982,10,100.21424211365711
CRI,2005,29.809815408682713,10,100.14551946909474
CRI,2006,16.305781870138063,10,100.04092599013691
CRI,2007,6.70190238163443,10,100.27481809782904
CRI,2008,13.712605519217117,10,100.39824911755598
CRI,2009,-5.195209188492356,10,100.36356346470878
CRI,2010,32.32181954382036,10,100.16054060254393
CRI,2011,30.1943963246548,10,100.17423054194799
CRI,2012,-22.61478882579506,10,100.19683842506893
CRI,2013,-20.57836061433084,10,100.27957680133599
CRI,2014,23.575747814658648,10,100.38857296123686
CRI,2015,-14.526648086703212,10,100.39234698440788
CRI,2016,2.5291263685260255,10,100.57258107042149
CRI,2017,-0.6812204573054669,10,100.53666322970051
CRI,2018,-6.7947139336732905,10,100.43378055940354
CRI,2019,-1.8854669877797685,10,100.7752960232696
CRI,2020,12.646169720828247,10,101.07180592665419
CRI,2021,31.93633021729572,10,101.10855087531323
CRI,2022,15.141779393672387,10,101.27892380867178
CUB,2001,7.986656077890229,8,100
CUB,2002,-1.5329368769750666,10,100.00000627413908
CUB,2003,3.9852856910259384,8,100
CUB,2004,3.0170015346188963,8,100.00000000000001
CUB,2005,11.147358063940224,8,100.00000000000001
CUB,2006,60.11946350127959,8,100
CYP,2001,-7.470441583236904,9,100.02543354451409
CYP,2002,2.7347990822960084,9,100.0497956989392
CYP,2003,11.341842762881102,10,100.02977257197486
CYP,2004,22.82795727816936,10,100.01993273618687
CYP,2005,15.112035976349803,9,100.00791984200215
CYP,2006,50.69694546641004,10,100.00948380980759
CYP,2007,5.3879175303805225,9,100.0016587412224
CYP,2008,10.531674909257783,10,102.26143329446722
CYP,2009,-21.227865793429263,10,100.68023491756067
CYP,2010,36.879961137379475,10,100.32000434341384
CYP,2011,21.072435105047763,10,100.10596844930748
CYP,2012,-2.381455022083428,10,100.0050492395571
CYP,2013,-12.019959987994378,10,101.94430106174235
CYP,2014,-7.344910569853289,9,100.10927591966629
CYP,2015,-38.32337676813054,9,100.07809966045289
CYP,2016,-11.940012934503589,10,100.03744469667797
CYP,2017,20.048639234486497,9,100.04130534737781
CYP,2018,25.367260809428092,10,100.01022013855724
CYP,2019,-7.676093565611008,9,100.03914670145095
CYP,2020,-26.854010303590066,9,100.03721940096688
CYP,2021,59.047663534507784,10,100.16187107832073
CYP,2022,38.99183534964342,10,100.03046453759066
CZE,2001,-9.232289945977778,10,101.33990322480473
CZE,2002,1.4214092133545406,10,102.16994189025363
CZE,2003,8.889742443673551,10,104.83512231153433
CZE,2004,24.17807892694018,10,101.90388067959572
CZE,2005,29.154832112216017,10,106.57657201921495
CZE,2006,30.83212910536888,10,104.9615752810829
CZE,2007,8.641805590468419,10,105.9266603300733
CZE,2008,27.533774515778845,10,105.5172214039869
CZE,2009,-31.34765844743103,10,106.76640484745518
CZE,2010,29.84288861124874,10,104.47205212025328
CZE,2011,25.458037333613767,10,106.641448045639
CZE,2012,-2.1428346374928604,10,106.78281847444865
CZE,2013,-6.091078889412322,10,106.88564946082806
CZE,2014,-5.179308973480954,10,107.92798946717855
CZE,2015,-30.13894915624001,10,107.61058080126995
CZE,2016,-8.863255542163083,10,109.45746483589643
CZE,2017,17.158846019749447,10,108.99443894737752
CZE,2018,17.21518080979429,10,107.07667610169986
CZE,2019,-8.131448037442082,10,106.89690269900174
CZE,2020,-5.2917163107680105,10,110.68731700292591
CZE,2021,47.44438192294284,10,108.1709835858231
CZE,2022,29.360580032943677,10,107.10856347783107
DEU,2001,-7.784106535032637,10,106.61151623430334
DEU,2002,4.078203833423024,10,105.94213286206406
DEU,2003,9.060371296379929,10,105.25535404225215
DEU,2004,26.69205109587945,10,103.77033584298357
DEU,2005,25.35845620105217,10,103.65176253798381
DEU,2006,37.89276247668126,10,102.95423222064238
DEU,2007,8.42985847682413,10,103.18271388482546
DEU,2008,21.754690014906647,10,104.47093639924024
DEU,2009,-22.721772752085887,10,105.05256920412114
DEU,2010,30.348160351717315,10,103.95358393674847
DEU,2011,22.41446463669265,10,103.6835144626922
DEU,2012,-4.406880014204356,10,103.81613012303208
DEU,2013,-7.731339418550521,10,105.05979915921675
DEU,2014,-3.1698478500179745,10,104.59243278473805
DEU,2015,-22.258920770088295,10,105.02208127348723
DEU,2016,-6.289715727708118,10,104.41358869589284
DEU,2017,14.46696559732873,10,103.47542989992937
DEU,2018,11.261549914274,10,102.48679461500654
DEU,2019,-4.61799275192126,10,102.53895962300382
DEU,2020,2.3942904358379904,10,104.01263815229429
DEU,2021,39.239197953885245,10,103.28553498121578
DEU,2022,20.601064334530086,10,102.94866530443205
DMA,2001,-24.98238388655279,9,100.22583644886416
DMA,2002,2.793329617496903,7,99.99999999999999
DMA,2003,4.501227552271368,6,99.99999999999999
DMA,2004,24.576929146284932,8,100.2133659309061
DMA,2005,39.12735423166694,5,99.99999999999999
DMA,2006,3.44448172634783,6,99.99999999999999
DMA,2007,9.968143517137552,7,104.36942099961794
DMA,2008,11.722564265609828,6,100.00000000000001
DMA,2009,-6.456253176788357,8,100.06512960791976
DMA,2010,37.7108629548808,9,100.73753713571162
DMA,2012,-7.58659181290152,9,100.00310182676915
DMA,2013,-17.30803921207544,7,100
DMA,2016,2.5312159491448294,6,99.99999999999997
DMA,2017,-4.9605316649956395,7,102.07532211078356
DMA,2018,-8.136840130085075,8,100.00000000000003
DMA,2019,-0.06507266757494193,7,100
DMA,2020,10.733690643712999,7,100
DMA,2021,31.934226331233436,9,100.00074462741259
DMA,2022,21.344633346550868,9,100.0004705948715
DNK,2001,-10.287442530969031,10,105.66988173260218
DNK,2002,2.1134109108876613,10,104.86946388804941
DNK,2003,8.862558513933013,10,105.03762925109574
DNK,2004,24.93422642366509,10,102.26005213402034
DNK,2005,37.599780680149365,10,101.4512213890745
DNK,2006,23.254363256114956,10,102.3530422050406
DNK,2007,8.351421879711285,10,103.53134203870044
DNK,2008,30.914440286272107,10,102.63488313144936
DNK,2009,-31.239264147294808,10,103.99143078844031
DNK,2010,27.890776586991283,10,105.18304746285095
DNK,2011,27.42856559997913,10,104.57052725218905
DNK,2012,0.7056282219608874,10,104.57116780329257
DNK,2013,-2.662247067262551,10,104.30016420231372
DNK,2014,-6.541247811595176,10,104.78950350172116
DNK,2015,-35.21558965759309,10,107.33884786688779
DNK,2016,-11.125764277973927,10,106.4327052546661
DNK,2017,19.476038758107812,10,106.65365130650365
DNK,2018,21.482452045738587,10,104.61394887036086
DNK,2019,-9.122680181142135,10,104.8180682414633
DNK,2020,-12.201863701906182,10,108.75614616601138
DNK,2021,54.43429011469126,10,105.53981146291517
DNK,2022,34.53988995682458,10,103.78909604616547
DOM,2001,9.09513852247319,9,101.53334421362678
DOM,2002,14.708044408066453,9,100.43799454831354
DOM,2003,12.024925138783383,10,101.08513216122081
DOM,2004,12.83512166309368,10,100.25694446137516
DOM,2005,18.08619660067905,9,100.3314802539947
DOM,2006,25.689992715192624,9,100.30284076741097
DOM,2007,11.86448319584396,10,100.53121022377573
DOM,2008,27.536904621219026,10,101.54139555474897
DOM,2009,6.742071971604219,10,101.54276270216398
DOM,2010,23.602477475166083,9,102.09121713600575
DOM,2011,19.395428950619927,9,101.52592785972723
DOM,2012,-5.956463590023394,10,102.06864545019141
DOM,2013,-12.534663035968556,10,100.30558266345628
DOM,2014,-5.775755980391555,10,100.75604310449779
DOM,2015,-8.706429443112103,10,100.92049608787428
DOM,2016,5.497474619235454,10,100.78458417580428
DOM,2017,0.03360579974248768,10,100.59723923348301
DOM,2018,2.1750581763205292,10,101.00343406389732
DOM,2019,8.086467932572507,10,100.58689798893975
DOM,2020,22.436043538565777,10,100.12590304045689
DOM,2021,7.268041823403768,10,100.02903741235404
DOM,2022,2.868773111071731,10,100.09280503186193
DZA,2001,-11.874503926949762,8,99.99999999999999
DZA,2002,0.7654757302471955,10,100.0000037714881
DZA,2003,9.568507791076454,10,100.00000348286218
DZA,2004,25.75467189905213,8,99.99999999999999
DZA,2005,41.99191114952831,8,100.00000000000001
DZA,2006,20.666289158510544,10,100.0000014280461
DZA,2007,7.411539997146058,10,100.0000340862714
DZA,2008,32.591969722218444,8,100
DZA,2009,-35.17384139972099,10,100.00005719214411
DZA,2010,29.92680051971852,10,100.00279434718513
DZA,2011,28.42679540292644,10,100.00000659725669
DZA,2012,3.0126963705385,8,100
DZA,2013,-0.44089325033280263,10,100.0001004666834
DZA,2014,-7.584874541121803,10,100.00005382015894
DZA,2015,-43.777639033787445,10,100.00001285004934
DZA,2016,-14.41358307853442,9,100.00004360696049
DZA,2017,22.50012892880662,10,100.00013164615835
ECU,2001,-10.206635672104577,10,101.96309497320223
ECU,2002,4.599162970960073,10,100.73341299366155
ECU,2003,8.856234703387518,10,100.7160039873547
ECU,2004,24.16679046552737,10,100.1438670666358
ECU,2005,40.2233372892545,10,100.28768137301257
ECU,2006,20.48717914024532,10,100.85900285927393
ECU,2007,8.069056334327263,10,100.69402795415883
ECU,2008,32.27548299171936,10,100.06430066690044
ECU,2009,-31.976648996813484,10,100.443365430966
ECU,2010,29.146789061385004,10,100.14937179727146
ECU,2011,27.10095357786705,10,100.22326661697393
ECU,2012,2.1211696187485027,10,100.09759520900371
ECU,2013,-0.8686160080734223,10,100.22924584939516
ECU,2014,-6.266141308440398,10,100.11068967838533
ECU,2015,-35.89039101390489,10,100.08743291537762
ECU,2016,-12.333137867957209,10,100.08602093058884
ECU,2017,17.653313796826186,10,100.06904119084213
ECU,2018,25.248091954245606,10,100.22903170117014
ECU,2019,-7.06402722807864,10,100.2590027603182
ECU,2020,-19.72142844849553,10,100.50186204615859
ECU,2021,53.05741433524691,10,100.13773302569922
ECU,2022,30.994725951801808,10,100.18853721919697
EGY,2001,-10.804813242765016,10,109.43315980083524
EGY,2002,3.6001461858235126,10,106.87397545869077
EGY,2003,9.274085226060041,10,105.8763573361507
EGY,2004,24.814825453071954,10,107.41608140028174
EGY,2005,38.82077099145744,10,105.91338722041876
EGY,2006,21.82489555857761,10,103.98584393914793
EGY,2007,9.062119183046848,10,104.8093621146474
EGY,2008,30.477020310108905,10,101.7651306960099
EGY,2009,-28.993109590456893,10,105.00723253000466
EGY,2010,28.98566840967401,10,104.08738015105861
EGY,2011,26.44082273250066,10,100.24657379846603
EGY,2012,0.83083772132982,10,100.87066379747164
EGY,2013,-3.9775123801745735,10,102.22730933445294
EGY,2014,-5.598411603824611,10,100.46556792155408
EGY,2015,-31.739394477919554,10,101.69837901787025
EGY,2016,-2.511790744961609,10,100.50670227867354
EGY,2017,14.905756789550304,10,100.03166456557719
EGY,2018,20.059634099310472,10,100.07379107285007
EGY,2019,-5.078622469237555,10,100.04696930031236
EGY,2020,-10.471909514849187,10,100.05042777397453
EGY,2021,56.136872762933216,10,100.0436941863251
EGY,2022,37.89013908670464,10,100.06872153823812
ERI,2003,3.7284175787524214,6,104.18112311063831
ESP,2001,-8.264169872714286,10,106.1017054779696
ESP,2002,3.9791821599494335,10,107.114607277541
ESP,2003,8.901817925487997,10,106.38892666148902
ESP,2004,26.762378231412058,10,104.07492899107342
ESP,2005,31.6520454001458,10,102.38630322569557
ESP,2006,33.26368157137368,10,102.62766505027392
ESP,2007,8.59731839815257,10,104.46662314883282
ESP,2008,26.408276341243322,10,103.54445805435839
ESP,2009,-25.234477416366385,10,102.69467102835603
ESP,2010,33.42145309646699,10,102.438659245824
ESP,2011,23.878991141161574,10,101.98740645701916
ESP,2012,-1.6627092428127404,10,101.33323495985022
ESP,2013,-3.931748296828896,10,101.71637216688971
ESP,2014,-6.8156804100207005,10,101.50783848326209
ESP,2015,-31.828000920074533,10,101.83629207481145
ESP,2016,-8.511581340130366,10,101.78431318983034
ESP,2017,19.628676856891495,10,101.36268171867404
ESP,2018,17.406266084764756,10,101.40570035281989
ESP,2019,-4.685194804439752,10,101.62853812042943
ESP,2020,-11.041252130608562,10,102.45436396302401
ESP,2021,50.59829616368964,10,101.41928571590324
ESP,2022,27.388721286729478,10,101.24091479925067
EST,2001,-2.851644423531713,10,100.65649924955424
EST,2002,19.215005013065923,10,101.28360530263487
EST,2003,5.799811100430678,10,100.60185490188381
EST,2004,16.192164204445113,10,100.1888933282277
EST,2005,33.07768883552334,10,101.67187104413615
EST,2006,21.704932317577388,10,101.28257402264327
EST,2007,9.374126273500027,10,102.83013721078274
EST,2008,31.520931445588882,10,103.07310004270467
EST,2009,-30.327466466189048,10,101.63158787974555
EST,2010,28.05717978582456,10,101.9711176609508
EST,2011,25.867199425427156,10,102.39381783955342
EST,2012,0.5712291519887298,10,103.6183896052009
EST,2013,-3.132912642567602,10,104.86253935145248
EST,2014,-4.273537615067451,10,104.44365819330811
EST,2015,-34.75850901544772,10,107.57718130876462
EST,2016,-11.709769206869508,10,106.95856847233694
EST,2017,13.76583782030414,10,108.24373194715857
EST,2018,24.186642564200746,10,103.98753705237297
EST,2019,-7.959512035119014,10,108.99123335358586
EST,2020,-16.464029285953465,10,111.05615706856754
EST,2021,55.22510058021183,10,104.82974646228286
EST,2022,38.8459832882352,10,106.30813725075457
ETH,2001,-25.159587715115805,9,110.68843023477787
ETH,2002,1.3101969090670536,8,106.66540913993511
ETH,2003,4.6650546065517,8,105.04243907374813
ETH,2004,21.831700248123813,10,102.67027802153818
ETH,2005,36.707924688242294,10,103.24157968202378
ETH,2006,0.496833362722152,3,102.43767979357492
ETH,2007,9.84947039508845,9,100.27901438099522
ETH,2008,17.25448816656237,9,100.16115629207926
ETH,2009,6.424006747691545,9,100.02459239390224
ETH,2010,34.08389462762498,9,100.864283813163
ETH,2011,35.922913824351305,9,100.80768592785869
ETH,2012,-21.615755645564438,9,104.51456354288806
ETH,2013,-22.56723097120213,10,100.63843054195529
ETH,2014,30.932477693371347,10,102.01144398134787
ETH,2015,-18.295424651987286,10,100.97257845199893
ETH,2016,3.1255178635963485,9,100.6103189131294
ETH,2017,-6.330383957451471,9,101.2685125593829
ETH,2018,-10.228244671458159,9,100.31706641142718
ETH,2019,-1.2395691796373485,9,100.08195994109212
ETH,2020,15.64491615839953,10,100.65533493275763
ETH,2021,35.62093797251638,10,100.96268095056993
ETH,2022,24.228693556963563,9,100.47515004707635
FIN,2001,-11.107224480983461,10,103.73749650446612
FIN,2002,1.3333045314896697,10,103.28969016029589
FIN,2003,9.849440055927955,10,102.30138775211049
FIN,2004,31.2155907861032,10,101.79935403283581
FIN,2005,36.34259720154624,10,101.26797597872698
FIN,2006,36.343582290216375,10,101.33458601425178
FIN,2007,8.025142402686436,10,102.67916605636692
FIN,2008,27.152995173371988,10,102.03779214110294
FIN,2009,-31.662887939624976,10,101.59826456843193
FIN,2010,32.73119055903696,10,101.74257620736824
FIN,2011,26.53352646875031,10,102.79184031439398
FIN,2012,-0.09025550568043172,10,101.81680588571383
FIN,2013,-2.118993846962447,10,101.50336423371154
FIN,2014,-7.355869843537435,10,102.01895077830963
FIN,2015,-34.7495459941878,10,102.57394468584741
FIN,2016,-11.3797469337191,10,101.95719772220222
FIN,2017,21.307357154660767,10,101.49272433736544
FIN,2018,19.9857653419917,10,100.99672256740531
FIN,2019,-5.675184414458049,10,101.41849383667989
FIN,2020,-15.936654799723819,10,102.05405258621215
FIN,2021,55.93909738575949,10,101.17955386721356
FIN,2022,28.585786400527706,10,100.65147295570031
FJI,2002,1.4125514761232787,9,100.04452886177553
FJI,2003,6.311039143047684,9,100.0318060900059
FJI,2004,2.159298248751445,9,100.54600134884565
FJI,2005,22.112028513156,9,100.06201823069553
FJI,2006,11.112311012887469,10,100.15184632048067
FJI,2007,1.4993672441890324,10,100.05071800805027
FJI,2008,18.212666766409093,9,100.31890219615886
FJI,2009,-8.891494192661028,10,100.32241491379308
FJI,2010,27.555295324962508,10,100.43799684922865
FJI,2011,26.152576652706706,10,100.31061174005218
FJI,2012,-5.421368427510315,10,100.24609134322625
FJI,2013,-11.489051236400014,10,100.30251651998698
FJI,2014,0.7893241255021626,10,100.19142353852027
FJI,2015,-21.59621460606996,10,100.48059085450755
FJI,2016,1.6879224253031975,10,100.26531407696075
FJI,2017,6.910833986057575,10,100.19234499114604
FJI,2018,9.308114223148094,10,100.2657634660093
FJI,2019,0.21732031059378376,10,100.28206574967396
FJI,2020,2.6898391491303397,10,100.28233710294094
FJI,2021,30.852612249323798,10,100.8238562098091
FJI,2022,22.669617598007854,10,101.03203289235903
GAB,2001,-11.568730404618595,10,100.00821878125272
GAB,2002,0.7026731244300296,9,100.00732015409588
GAB,2003,9.55347789829434,9,100.00010262021412
GAB,2004,25.155422885760146,9,100.0123773051534
GAB,2005,43.1280724562513,9,100.00049280067732
GAB,2006,20.480918786043407,9,100.00012097756334
GAB,2007,7.494520642330151,10,100.00034249955826
GAB,2008,33.4725953834047,10,100.00145020721929
GAB,2009,-32.958705400495866,9,100.0001740671306
GAB,2010,31.34109574505304,10,100.00000003037144
GAB,2011,27.861815338713495,10,100.00049695170274
GAB,2012,2.662385909071966,10,100.00000858986915
GAB,2013,-0.30039872034241255,10,100.00069950904107
GAB,2014,-8.060203662999248,10,100.0000009014338
GAB,2015,-43.597667176485494,10,100.00005148197923
GAB,2016,-13.38420485533505,10,100.00003894737684
GAB,2017,22.534704503969053,10,100.00003628710206
GAB,2018,25.99684163459179,9,100.00003891589643
GAB,2019,-5.850861622114203,10,100.00007437619152
GAB,2020,-27.41773480558139,9,100.00040902432531
GAB,2021,61.27553712209727,10,100.0987734761439
GAB,2022,38.900786626814394,10,100.00049162768025
GBR,2001,-9.131890433060066,10,100.95965334021108
GBR,2002,4.9050504738379495,10,100.90006386339348
GBR,2003,11.414905245101382,10,101.63182209184448
GBR,2004,21.992265571747254,10,101.1104105375431
GBR,2005,30.013251591689663,10,100.92354147482398
GBR,2006,27.074330600938826,10,100.74402251427117
GBR,2007,9.478878558273536,10,100.88705727774688
GBR,2008,29.131543937261558,10,101.07626489230411
GBR,2009,-22.483560756393704,10,101.17862822635786
GBR,2010,28.994103833875684,10,101.2324773402699
GBR,2011,27.40032484567759,10,100.9635498933366
GBR,2012,2.603548363320287,10,100.68548353800996
GBR,2013,-9.66259999596941,10,100.28987294643169
GBR,2014,-8.28571030920434,10,100.60405876370665
GBR,2015,-21.27623963429634,10,100.91105748666445
GBR,2016,-3.391281253881388,10,101.54964570511926
GBR,2017,12.463525203099396,10,100.61597284958096
GBR,2018,13.538445673588877,10,100.40690388552842
GBR,2019,-0.046783808086475955,10,100.83522795022839
GBR,2020,4.515610621809092,10,100.75229175974933
GBR,2021,25.290273038743834,10,100.35527688491986
GBR,2022,16.788102447696293,10,100.46227388989556
GEO,2001,-6.595327387542061,10,101.25848085283937
GEO,2002,4.793209589428981,10,105.99797733131855
GEO,2003,8.290645850827456,10,107.28572374655292
GEO,2004,17.15957902185019,10,113.78420684014905
GEO,2005,29.81048741766135,10,103.59845563702552
GEO,2006,31.283325655012213,10,104.87460545665053
GEO,2007,9.663509851418523,10,104.26268459004324
GEO,2008,39.68220317102855,10,101.5685850269534
GEO,2009,7.913953836031009,10,100.56364040421133
GEO,2010,44.85361073020937,10,101.11014757017587
GEO,2011,21.71720584739884,10,100.407831903094
GEO,2012,-4.114671919838067,10,118.46580383949764
GEO,2013,-4.7247301262367065,10,114.40000932527744
GEO,2014,-19.315832619913532,10,104.82499678930346
GEO,2015,-35.798603556294054,10,101.00125804595996
GEO,2016,1.855297788384768,10,100.68948176553124
GEO,2017,18.70992114996999,10,100.83469667204372
GEO,2018,2.105736116063316,10,100.68669322067417
GEO,2019,26.6703862227567,10,100.40169334725921
GEO,2020,15.421382684007149,10,100.12435752886141
GEO,2021,42.598625811171026,10,100.26555450861623
GEO,2022,-12.934274829368878,10,100.17368238066513
GHA,2001,3.55765632953656,10,100.0562586005029
GHA,2003,-0.776866205301532,10,100.06143501600461
GHA,2006,19.396101736975425,10,100.00590124818756
GHA,2007,17.896524757310175,10,100.06331952359066
GHA,2008,28.003683058950866,10,100.00435987482327
GHA,2009,10.68643044545332,10,100.0040968406553
GHA,2010,23.31317853433762,10,100.2592500010073
GHA,2011,22.948526952764883,10,100.0051761256678
GHA,2012,0.8007916817306326,10,100.00117412701623
GHA,2013,-8.030693917162063,10,100.00458750843516
GHA,2014,-0.7865760489888881,10,100.03545944586226
GHA,2015,-14.870914401369676,10,100.00578571041716
GHA,2016,0.10638069979477248,10,100.00710236809945
GHA,2017,1.6480327515786866,10,100.00384377787384
GHA,2018,12.773200489943973,10,100.0025477129986
GHA,2019,2.074750759975524,10,100.00075466199023
GHA,2021,23.57329638257228,10,100.00428960380879
GHA,2022,16.34918152853574,10,100.00754786782372
GIN,2001,1.8771754186632206,10,100.01783523566219
GIN,2002,3.96362090526994,10,100.07015297694429
GIN,2004,18.27015928372854,9,100.0001039678924
GIN,2005,54.46028696862684,9,100.00158609943824
GIN,2007,10.725491667476845,8,100.00000000000001
GIN,2008,48.80152788767825,9,100.50639808012751
GIN,2013,-8.626294682631707,10,100.00730877341854
GIN,2014,-16.562108496724882,8,100.01998172807536
GIN,2015,-24.205350178614946,9,100.14610085233264
GIN,2016,6.426087183508046,8,100.16609191267598
GMB,2001,-7.8352278351854014,5,132.19508851393897
GMB,2002,-0.9125052710832129,6,102.17346299554809
GMB,2003,13.695474944217576,4,100
GMB,2004,15.96959934784582,3,100.00000000000001
GMB,2005,8.716811048360489,1,100
GMB,2006,28.085821134071196,4,100
GMB,2007,7.696637204232181,5,100.00000000000001
GMB,2008,14.832647949219231,7,99.99999999999999
GMB,2009,3.8502007125241864,6,100.00000000000003
GMB,2010,25.513355608959422,8,112.81306339429628
GMB,2011,29.345796679623646,9,103.62313616069386
GMB,2012,-9.628877867450564,8,103.48773717557543
GMB,2013,-17.895325298762884,8,101.2199089057864
GMB,2014,15.058306336983678,8,110.60295394716074
GMB,2015,-24.05454744650006,8,116.9743503863044
GMB,2016,2.719199787021466,9,100.00144604701651
GMB,2017,-5.3398777243330935,8,100.4747408261772
GMB,2018,27.18954366540995,8,100.58145461744677
GMB,2019,-8.255824293864409,6,100
GMB,2020,5.714501552503739,8,104.56694772198493
GMB,2021,56.07652767355363,6,122.99768041607382
GMB,2022,42.940547283521084,6,100
GNB,2003,4.4105150713290655,1,100
GNB,2004,22.164725364922177,5,121.59471177332681
GNB,2005,42.71197486391253,1,100
GRC,2001,-9.952708582210658,10,103.43353300941115
GRC,2002,0.516604429447693,10,105.68517501407271
GRC,2004,27.288253187342825,10,102.09485278995268
GRC,2005,29.529201320638375,10,104.59537429611755
GRC,2006,32.45440062469712,10,102.86350434862756
GRC,2007,7.1794925874798095,10,103.04076896324061
GRC,2008,26.798855146444453,10,102.67840077899562
GRC,2009,-33.67637990464303,10,104.3547370873767
GRC,2010,30.394182883802518,10,102.20148555622416
GRC,2011,25.326305635365934,10,101.96801887076823
GRC,2012,0.10961940410428667,10,101.57980431517603
GRC,2013,-1.9393925218568295,10,101.01413925151734
GRC,2014,-6.921219432921366,10,101.60581647049594
GRC,2015,-37.26114745491277,10,101.14209928151944
GRC,2016,-12.487584353130575,10,102.20438214718085
GRC,2017,22.320004378391268,10,101.08874402751363
GRC,2018,23.48566619140305,10,100.93639336987953
