country,iso3c,region,income,year,che_gdp,gghed_gdp,hc1_che,hc2_che,hc3_che,hc4_che,hc5_che,hc6_che,hc7_che,hc1_gghed_usd2023,hc2_gghed_usd2023,hc3_gghed_usd2023,hc4_gghed_usd2023,hc5_gghed_usd2023,hc6_gghed_usd2023,hc7_gghed_usd2023,hc11_che,hc12_che,hc13_che,hc61_che,hc62_che,hc63_che,hc1_gdp,hc2_gdp,hc3_gdp,hc4_gdp,hc5_gdp,hc6_gdp,hc7_gdp,hc1_gghed_gdp,hc6_gghed_gdp,hp1_che,hp2_che,hp3_che,hp4_che,hp5_che,hp6_che,hp7_che,hp1_usd2023,hp3_usd2023,hp5_usd2023,hp11_che,hp12_che,hp13_che,hp31_che,hp32_che,hp33_che,hp1_gdp,hp3_gdp,hp5_gdp,hp1_gghed_gdp,hp3_gghed_gdp
Kenya,KEN,AFR,Lower-middle,2017,3.98597503,1.7115644199999998,69.26200582119938,1.1527513039017625,NA,1.0974944388286891,1.4625180437956784,14.227024550986563,12.798205762863237,903.4178999834346,0.008074184260711229,NA,NA,0.0710218426248235,166.02650522915857,332.24460089877437,26.53993351806736,NA,42.688183181905366,2.8993099367367514,0.3722410799999999,0.03204224763708149,2.760766257310154,0.04594837913152367,NA,0.04374585428735017,0.058295604034940204,0.567085646114294,0.5101332859957497,1.1854638482139772,0.24350469023935076,47.49429482760069,1.0427798212005768,24.578108538999402,1.152631814701341,1.4927141398004509,11.072829354800223,12.646898250501176,1550.4541634246516,802.3538585364802,48.72974451473446,46.87419985630156,0.19764879750018347,0.4224461737989611,0.020804694700452344,NA,2.1645758491991445,1.8931107325027452,0.979677269210814,0.059499212881725265,0.8128954517991137,0.42067016086249553
Kenya,KEN,AFR,Lower-middle,2018,4.09903383,1.7670722,65.52583518161413,1.071698007813423,NA,1.1508958100063478,1.4188383972988536,18.088416485829832,11.31081029185977,982.2444699177713,NA,NA,NA,NA,172.21952084038006,323.9721712300266,26.371785401106717,0.8766335197682339,38.26080057131823,3.7301980472877343,0.7631705400000002,0.026942732743011483,2.685926151484405,0.043929263895708254,NA,0.04717560860021272,0.058158665898309814,0.7414503110654619,0.4636339403104537,1.1578888173121227,0.3196353791413159,45.16287167269972,1.0292635178989817,24.377774260700367,1.2584572516011039,1.4338993644991431,13.372985337598807,11.368095520799029,1602.1322068725203,864.790387067991,50.86692382908853,44.718019902600034,0.176709653299572,0.26814211680012245,0.002611257300525873,NA,2.8967529948000603,1.8512413884634484,0.9992532139471404,0.058776020038974884,0.7980605500499518,0.43077287193959174
Kenya,KEN,AFR,Lower-middle,2019,4.3687467600000005,2.0087063300000003,66.7245939159113,1.0688866836163395,NA,1.1678353112178348,1.4181249665728595,16.14565343832552,11.709343882943937,1205.638838368955,0.013015070848847786,NA,NA,0.42686764470560323,188.23977375800806,372.0020433664018,28.74052038586967,NA,37.78499460219384,3.7709646865860877,0.6699901800000001,0.017087035003419696,2.9150285348245326,0.04669695235856029,NA,0.051019767320965075,0.06195428852990289,0.7053627114676749,0.5115515815033715,1.3403011416557054,0.32431876263550746,49.01783255159916,1.0698492498004017,23.719285686300744,1.1040994473991046,1.4429486178010262,8.971375183400498,11.675643444101043,1948.0880746526204,942.6621941335429,57.34629314169777,48.363503728000055,0.004598602900920944,0.6497302207004377,0.0032919184990879186,NA,3.4431901392996442,2.141464971420214,1.0362355249154076,0.06303877098864713,0.984624305292773,0.476450793011507
Liberia,LBR,AFR,Low,2016,9.88514519,1.3931595099999998,62.689239392500305,NA,0.13385542661014035,NA,12.60582301420691,12.669594939148753,10.589064273557868,5.880906417530409,NA,NA,NA,NA,1.3861543578100488,21.958492428758994,4.5444907219738635,NA,36.3730819724415,0.15124846283852192,0.22651488999999997,0.025148570507023613,6.196922332455329,NA,0.013231803265106269,NA,1.2461039073487874,1.2524078547197464,1.046744377703614,0.8733611003432842,0.17650766677322954,35.67023344499364,NA,8.006319644503348,14.200679685214446,14.585560495889169,9.670676170500707,15.76930339049914,73.96919414209826,16.602667124711015,30.2460077155219,31.66273424660977,NA,NA,NA,NA,NA,3.52605436564956,0.7914363212346478,1.4418038317939281,0.4969432494781295,0.11154080352839658
Liberia,LBR,AFR,Low,2019,8.38325977,1.3562839,73.04663871372985,0.7330218431757393,NA,NA,0.3245266852112072,10.148427636506007,15.747385092771301,47.72750842820519,NA,NA,NA,1.0254485827371496,5.407883532827747,2.644769713969216,6.005483378299339,0.8032428429853793,39.75109409995835,1.3160605893586552,0.82422346,NA,6.12368947662536,0.06145112528426424,NA,NA,0.027205915044225676,0.8507690513387699,1.3201441993092737,0.990719800365485,0.1376414901370815,33.69480427229488,0.5858398590097393,7.632214106190531,14.437650187794345,13.451647297601552,8.380507776409187,20.75063698690128,118.30864377462422,26.798104912673498,47.231203228041146,6.923398083908966,0.09645581439453761,0.003595233510178313,0.0018764223977388577,NA,NA,2.824722971139538,0.6398283347245359,1.1276865363021231,0.45699720548164763,0.10351449113579107
Liberia,LBR,AFR,Low,2020,12.905042650000002,1.3230346400000002,20.799135840920368,0.9714683121891813,NA,NA,59.56254115784425,13.556719672146643,5.11013499690247,36.563781642306324,NA,NA,NA,NA,5.721213509055119,12.950357032622932,10.450841515870149,NA,10.2224235138863,0.4236572062475639,1.9289739099999998,NA,2.68413735110221,0.125368400019249,NA,NA,7.6865713398436055,1.7495004556314648,0.6594651008228402,0.27517977199603183,0.17936009731019456,19.59057381030605,NA,5.017207234203661,NA,59.6358404875961,8.956718890597498,5.387620302095467,105.54860401367134,27.03132765508395,321.3014469916343,19.253341061006203,0.3230405167976775,0.007154546696382556,NA,NA,0.9714683157995829,2.5281719055997263,0.6474727334128679,7.696030649610246,0.259190077685117,0.06637938966910037
Madagascar,MDG,AFR,Low,2019,3.1012930900000004,0.6826895500000001,31.922728575317212,0.021298792350205778,1.2664564062038675e-4,3.395828732998121,24.325632799789368,34.86915136109458,5.464618845613121,77.48553073624767,0.09938618550080379,NA,0.11425638714463053,3.2500993395267996,6.127883695247409,15.642009243261231,12.124302571265844,NA,19.79809512014837,23.59078965689961,1.7394081399999997,0.06334199987196444,0.9900173754457683,6.605379754103805e-4,3.927652501346288e-6,0.1053146018447053,0.7544091691186413,1.0813945817032673,0.1694738466538375,0.2179331320585545,0.2380480525158755,17.244134150399688,NA,14.846451300900089,3.3958287348998724,24.325632802899776,34.3852470047,5.464618849299738,80.46600423595427,69.27773832236315,113.51027863089509,15.71782271069974,0.040384454800240464,1.485926984899701,0.08471125169979654,0.038108707600088075,NA,0.5347911408366758,0.4604319683050296,0.7544091692151043,0.11772390183275996,0.10135517157708397
Madagascar,MDG,AFR,Low,2020,3.7231612200000006,0.68988532,28.60249577070206,0.015616237311806664,7.83496630502886e-5,3.1520724616244804,20.43122888709493,27.499412632328063,7.338040215556573,75.26276447935429,0.08123752216840756,NA,0.07420571330105159,0.9596748132971471,2.5228545402839733,17.49222662027016,9.854953292909677,0.00875838292053479,18.738593219265926,3.3372766105817147,0.06037437,NA,1.0649170304869193,5.814176916163563e-4,2.917084270689015e-6,0.11735673951750206,0.7606875906937562,1.0238474668546198,0.27320706761360675,0.19732441947569437,0.18971441083665688,15.091886106600088,NA,14.913934769699956,3.156329151199856,20.459147756700084,38.72711534350001,7.336154863000045,78.50978489044016,77.58406088998632,106.43091778421264,13.50903423899976,0.04405401469977904,1.5387978529000033,0.035781715300068,0.02368782799984555,NA,0.5618952508875025,0.5552698357215652,0.7617270552199575,0.10411670676055357,0.10288904661053581
Madagascar,MDG,AFR,Low,2021,3.5533554599999997,0.74739987,28.933438410191428,NA,NA,3.008742228745361,24.587263813587207,28.718559245722957,3.9728369439083218,70.07434409523997,NA,NA,0.09197779630720467,15.616530914266574,9.16108512948877,14.341671710746287,10.879392219923826,NA,18.054046190267606,19.17632268642257,1.39454472,NA,1.028107913514274,NA,NA,0.10691130626244898,0.8736728811847052,1.0204724929912314,0.1411690184632635,0.21624848106430078,0.21464247446840637,15.461521911700205,NA,13.298377185599804,3.008742230800056,24.58726381559991,38.5568080134002,3.972836946299834,80.33427160071265,69.09510271872193,127.7493858988153,14.515290331700069,NA,0.9462315800001397,NA,NA,NA,0.5494028330484956,0.47253861181590495,0.8736728812562237,0.11555939466806883,0.0993920537972826
Malawi,MWI,AFR,Low,2016,7.727037909999998,1.91101837,34.29743561461205,NA,2.056292053525413,0.2909069070719066,6.643873268860978,30.29603904945255,25.50969275394673,91.98068296534365,NA,0.8350361064416123,NA,44.94335525497044,0.13626528450625433,66.9482653055013,15.99930958806662,1.2224446224724919,16.945356616724716,1.1286951912831966,NA,NA,2.650175852098914,NA,0.15889046651622613,0.022478486992254687,0.5133746061772438,2.3409864225796015,1.9711436298219862,0.6554302950341587,0.5789628716174117,27.153429264799154,NA,12.97633591999951,0.2908959817992475,0.8159624958003109,28.773835317000753,27.463799852098802,224.90302132878278,107.47876909854786,6.75835191227076,26.7390863039011,0.13909063049930576,0.27178225170102926,1.2401539936767538e-4,NA,0.7080529090008013,2.0981557731560647,1.0026863958673091,0.06304973138187216,0.5189070213352678,0.24798016318409916
Malawi,MWI,AFR,Low,2017,7.584389209999998,1.7191966800000003,29.300781064373464,0.17123169391090226,2.5384667353521833,0.23703523771625476,5.699700082180575,32.22176308973528,29.62510778600365,92.77871887719147,1.0523653041664258,1.1047790051689015,NA,40.6666767024355,NA,56.05003135713899,13.119912759334163,0.20639852528896463,15.956314541266977,1.8691466907315613,0.8197559699999999,NA,2.2222852774920634,0.012986878117078693,0.1925271971754902,0.01797767499324947,0.43228743803526454,2.443823923049645,2.24688347837253,0.5037380552727774,0.5539554812761945,20.714352241299242,NA,12.881636266799156,0.2370366539998878,2.7942622681998874,31.830319837100447,30.128972599699374,175.13827047911366,108.91325349822888,23.625274650967246,20.330974811899768,0.0175439347001568,0.1412797253996312,0.16331658060049514,NA,NA,1.5710570963104924,0.9769934310905618,0.21192772596845347,0.3561204560159222,0.22146066302848708
Malawi,MWI,AFR,Low,2018,6.8824992200000015,1.68875861,31.73300793150434,NA,0.2165598798602888,4.342968157133437,14.147945592994416,29.72951283172925,19.675926757675366,78.88575306747136,NA,NA,34.090747468773884,23.482247676609095,0.21103284228969643,59.76171154266637,13.842783815353139,1.2599306103621026,16.59486090422471,1.8975581705055586,0.8868231199999999,NA,2.1840240233683246,NA,0.014904732042217319,0.2989047495395572,0.9737322450838652,2.046133488753566,1.3541955056247788,0.5358939036552625,0.5020597076568826,20.443482338900264,0.014815286600917086,16.189229506900144,0.047016483299053384,1.8529818351004592,27.590567722700644,30.748753748600926,163.7406212738846,129.66648506655218,14.841326534239252,20.336345350399416,0.07621027599943053,0.02720082790096609,0.18986074860000363,NA,NA,1.4070225125156488,1.1142235945364125,0.12753146034753082,0.3452410681820076,0.27339700719043675
Malawi,MWI,AFR,Low,2019,6.37021732,1.5332995699999998,37.29359066663661,2.2247710902401696,0.00984387529195894,0.2759057506374145,5.670803116044534,7.2218020364312085,46.00550410761029,76.0442895481291,0.06486624802312106,NA,NA,NA,14.736783379083667,97.31157114991551,28.840514113455026,0.001348749237967074,8.378877409403179,2.931242822499423,2.32720447,0.10245698140793268,2.3756827718959888,0.14172275332083212,6.270762488075689e-4,0.017575795913980587,0.3612424822813686,0.4600444841408536,2.930650590816302,0.5718224653290992,0.11073185957085095,39.141362529500974,8.852847002130094e-4,0.8348673144006591,0.16951349780048328,5.5763208271993125,0.2809654352006465,44.6569959840003,305.97414986843756,6.526288311607839,43.59097165332443,38.263948157000506,NA,0.4249987494994063,0.001735397900121792,NA,NA,2.493389855138261,0.05318286226096964,0.35522375515301785,0.6001543433569795,0.012801016941775852
Mali,MLI,AFR,Low,2016,3.77377558,1.2087682499999999,54.05795081280558,NA,0.009510055035109937,1.2332605993603865,9.581514795053158,27.909426998927213,7.163852775505567,72.60112223336978,NA,0.05968692782827651,7.504508316640534,31.382959285403356,48.71391774876667,40.49797530294664,12.754655681515736,NA,41.303295131289836,11.42843525683378,6.933771129999999,0.4594696784477959,2.0400257468220686,NA,3.5888813455953926e-4,0.0465404873364239,0.3615848655298031,1.053239140603442,0.2703477266291813,0.6534353460258107,0.33736029231995995,40.94584301670065,0.002294273798760239,33.75843775049906,1.2391458705010792,9.573294911001248,6.626726594300247,7.18163700500121,256.9839572939441,211.87442450863898,60.083833408134716,39.673825527500114,NA,1.2720174892005254,4.035328009300986,NA,1.8884066544001403,1.5452042247893845,1.273967680017835,0.36127466555274784,0.4949403500807196,0.4080612772240469
Mali,MLI,AFR,Low,2017,3.6742575200000003,1.17751467,60.414694329340364,NA,NA,0.4035529423042534,6.563430125461841,10.069971594594902,22.507080697078248,67.6404580997543,NA,NA,2.5883193446231663,42.23497074668088,11.926094917204745,81.56804986645956,9.948209843316283,0.002681806640374664,50.463802679383704,1.5851816100477691,3.01565337,0.053318234903913214,2.219791449580802,NA,NA,0.014827574329795295,0.24115732495472716,0.36999668857626716,0.826968105044866,0.711391888563641,0.11857539279118791,46.44016546690166,NA,21.44123412840047,0.3973575654000533,4.883615140100759,3.906030436198811,22.734545540699237,298.8374969296402,137.97204798032467,31.42554101094963,46.0625927107,NA,0.3775727561986206,0.11875371589978774,NA,NA,1.7063312719680774,0.7878061573435609,0.1794365965330107,0.5468397611450411,0.2524736772909622
Mali,MLI,AFR,Low,2018,3.73251104,1.15118647,37.007646595216244,8.446738471743017e-5,NA,1.8065750001801315,26.55575485208023,18.351968360208055,16.27797069168527,90.0288103911854,5.783638663972759e-4,NA,0.07149618149481443,1.0502183405813903,16.05223176740854,103.97856541802663,13.221504256280822,0.008947024555500288,23.77719531437992,5.609304692132437,0.12243491,0.02830730820244071,1.3813144948106304,3.152754459777354e-6,NA,0.06743061132760342,0.9911964816092304,0.6849892451020726,0.607577053155117,0.4260270204695451,0.211265376741396,16.109525676400214,NA,18.30064298819887,1.7565627971989493,25.83865455900084,17.843502873701325,20.01954192260115,110.30491339583745,125.30790045908404,176.9220652828327,15.885351399800676,NA,0.22417427659953945,7.840847570000696,0.019253563198667438,0.0024347197992398537,0.6012898243632726,0.6830735199255087,0.9644306340021697,0.18545067996789524,0.2106745260031491
Mali,MLI,AFR,Low,2019,3.82943797,1.1192745,34.45658509225082,0.015251005387242169,0.08073548336955565,0.45805506810810565,8.264369839169854,31.52944756350151,25.195555915846693,19.02564691393096,NA,NA,3.354917404114657,49.0299134903949,7.377613353021865,136.30510958082456,9.78214104702253,NA,24.674444045228295,5.796767872327805,1.9985190600000002,0.024887374408567656,1.3194935526880123,5.840277911057971e-4,0.003091715255416799,0.017540934701641156,0.3164789166023983,1.2074006367279666,0.9648481849940146,0.38566377050836487,0.3529010665691437,13.763923599500078,NA,23.806287761000466,0.4580120047008812,8.264369903499997,12.933390518599731,26.761697371001112,101.29018519772745,175.19301663878113,60.81838162037197,13.695379858299502,NA,0.06854374120057717,2.3754941609009514,0.031209273499700808,3.177754174799199,0.5270809164810467,0.9116470227672147,0.3164789190658812,0.15405608704868648,0.26645770830549914
Mali,MLI,AFR,Low,2020,3.5062336900000006,1.4026955400000003,61.09039940370809,NA,NA,0.22288454898589558,1.347110921943366,7.026987999201226,30.312617104506,90.29764052574282,NA,NA,1.4788432510708016,0.9082306073564385,NA,173.54496002955685,22.333835727112614,NA,38.75656367659546,0.6414828683565427,NA,0.04315022529411189,2.1419721652483728,NA,NA,0.007814853146348024,0.047232856986847906,0.24638262062025035,1.062831193238892,0.8569123078040002,0.09856724726113085,20.245768526799743,NA,40.75685597110063,0.22285172999919228,1.3356723269997632,6.85817012080061,30.285077015699034,134.73119097262008,271.2280216983163,8.888609149493954,19.368403329300463,NA,0.8773651974992756,2.955833438399419,0.044737059299218764,10.426735333600645,0.7098639568860694,1.429030615043507,0.046831793117272674,0.28398649216414373,0.5716946009508522
Mali,MLI,AFR,Low,2021,3.54318666,1.35538208,59.48826865020883,0.59810057567115,NA,1.311559316836241,7.1972016998595665,9.856709667162741,21.54816005738269,83.36592600206723,1.459686063764052,NA,9.07642936655685,41.69157149317734,6.872037082254317,122.63575559358877,17.129166719850467,NA,42.35910193035836,1.9500080460507867,1.01370454,0.2271558881883032,2.1077803990791613,0.02119181981056339,NA,0.04647099475212882,0.2550102905227174,0.34924162204184067,0.7634915326286319,0.8062933329871884,0.13359607650635144,18.108801949299757,NA,41.94952139560129,1.8709440379987892,7.658191757899581,6.015262892898684,24.221829162800855,125.49720359147747,290.7176102476723,53.07262473102823,17.299538762300482,NA,0.809263186999276,0.41896571159961243,0.04326976999962217,4.976023552800563,0.6416286549534089,1.4863498460227906,0.2713440287631174,0.2454434565234996,0.5685762956417457
Mali,MLI,AFR,Low,2022,3.72170115,1.3656847499999998,58.674141834031566,0.25976079461200247,NA,4.433245173722707,6.865163245420887,19.663834127720047,10.10385479482652,92.67277428466019,NA,NA,33.3146345328248,40.779566718710555,41.96114559449831,67.67063055062677,12.467546973120692,NA,46.20659486091089,1.066823534331438,4.55141687,0.027693375892084666,2.183676211389784,0.009667520480324035,NA,0.16499213661275747,0.2555008594542065,0.7318291408654495,0.3760352800933887,0.8013038072207394,0.2685459839475682,21.675416894201046,NA,46.31513062029975,4.6930104398996635,7.258208045201106,8.94529719499977,11.112936804699254,163.26555725388346,348.8590621771458,54.67093836988265,20.936639071899005,NA,0.7387778222998012,3.1981442413007337,0.05084736970055108,4.932878647399553,0.8066942398187746,1.7237107489196979,0.2701288122876421,0.2960178630230273,0.632518675824014
Mauritania,MRT,AFR,Lower-middle,2016,3.1869950300000007,1.1993491600000001,24.92039741704214,0.2928487166295074,0.23602280483676383,18.92995736551704,28.266194947218068,4.551575683772242,20.16286444607135,31.135675239015715,0.7587063580965925,0.6114829689077785,4.444272631813956,4.327521572158418,2.046900529061469,47.333182756250494,14.051585459872031,0.03535233602241171,10.8334596211477,1.0072066064930774,1.3375498099999998,0.07353642435173409,0.7942118271373816,0.009333074044401186,0.0075220350598142645,0.6032968004201472,0.9008422281379512,0.1450584908285099,0.642589487801931,0.29888257708995664,0.05458928473008665,22.7783525368827,0.10620501705712643,0.641959392064227,27.066641705651882,41.38060316663935,0.9020032132582663,6.288204349518216,59.01368151994564,1.6631750277230901,107.20800516302428,14.740288335644536,0.20602997514109858,7.54666415943292,NA,0.05523855526377971,NA,0.7259449632663307,0.020459213919705135,1.318797766304819,0.2731919798129414,0.007699334576263414
Mauritania,MRT,AFR,Lower-middle,2017,3.4194755599999995,1.2312315699999996,22.829790527466386,0.06612717944506577,0.30721134858308763,18.573355861817195,27.61916733332114,6.887531276326217,20.962176479191424,30.302162832209238,0.19534498748712945,0.5948371689242977,5.087255295976428,5.1766902167048325,2.541236951259585,54.33097545659022,12.841955832731898,0.00600729767785038,9.981827397056632,1.5650148708362563,0.6868417299999999,0.02986774949455172,0.780659107485908,0.002261202739641367,0.010505016982345086,0.6351113643666663,0.9444306768384201,0.235517448681331,0.7167965015500192,0.2810875883390356,0.08480145946775229,21.985693166544536,0.09915648581394503,0.7808740495038328,26.54345481441829,40.52154251911245,2.0878953539106893,7.026798753548074,64.94749953885983,2.3067645211765107,119.70388398209313,13.77503897640773,0.2879363093596177,7.618270223508978,NA,0.06007045335258706,NA,0.7517954045265804,0.02670179727716586,1.3856242429760584,0.2706947951498289,0.009614367819428614
Mauritania,MRT,AFR,Lower-middle,2018,2.883625510000001,0.9109645500000001,35.66415439584376,NA,0.19933214591295814,3.64135820794956,36.69880249678771,1.2441443262379162,22.55220839787487,24.097041173034874,NA,0.5202675366164804,0.21544529373574542,1.5099552380305792,2.5543170374350272,53.55703064770082,15.792697311498761,NA,19.871457084345,0.061906596647775446,0.74934554,0.004908411835485997,1.0284206540843372,NA,0.005747992609176485,0.1050031341949124,1.0582560306618876,0.035876463172614184,0.6503212344294822,0.32488780360340336,0.011333713762863766,32.137385374030295,0.19933214604301677,1.8630581279129217,3.6413582170536634,36.69880253333417,1.1708172742759362,22.55220833895831,83.880290583649,4.8626811212167675,95.78583275338738,20.631794234865172,0.3029900404354431,11.20260109872968,NA,NA,NA,0.9267218428925468,0.05372361944262545,1.0582560317157506,0.29276018805430093,0.01697179909118037
Mauritania,MRT,AFR,Lower-middle,2019,3.0917658799999996,1.10124004,34.73020767688435,NA,NA,5.206360190861493,34.09340837364876,1.3043370040693076,24.665686727402708,25.22993947596777,NA,NA,5.159712518515097,6.460140835662987,1.4969935630525542,64.46544534952308,16.43179846721644,NA,18.298409209667906,0.0813182908343228,0.39130968000000005,NA,1.0737767110070509,NA,NA,0.16096846797095848,1.054088367425535,0.04032704645202906,0.7626052863055255,0.3824629529130043,0.014363881345347645,31.468883089407903,NA,1.7356249664242762,5.206360192313071,34.09340835187508,1.2979707232303734,24.656472070441293,90.83447653271924,5.009856397964515,98.41013079683086,20.299735674965167,0.2563327820214186,10.59596210656327,NA,NA,NA,0.9729441901754032,0.053661460516667224,1.0540883667523437,0.3465479407213488,0.019113397074500684
Mauritania,MRT,AFR,Lower-middle,2020,3.00147843,1.0037924100000002,31.200595809404657,NA,NA,5.170145947265476,34.760065077170786,2.228479182759498,26.64071395325067,12.03869178425367,NA,NA,4.694564393598423,6.299244372729291,5.271272578014051,65.00869076674677,13.747072496308492,NA,17.453523313096174,0.9358050399925203,0.39125635999999997,NA,0.9364791532507648,NA,NA,0.15518081540669243,1.0433158555452442,0.06688732198756661,0.7996152829048192,0.3131892126095821,0.022369304894969872,28.35313233040424,NA,2.246398591396773,5.170145949217561,34.76006503487558,1.747526424470818,26.640714007258406,79.11011171669158,6.267838115898344,96.98655500012141,18.011376214225333,0.2601800482468647,9.76892790999884,NA,NA,NA,0.8510131511264396,0.06742516917259798,1.0433158542757626,0.2846065903298539,0.022549178558787724
Mauritania,MRT,AFR,Lower-middle,2021,3.7802252800000007,1.49700129,33.19439999471314,NA,1.0157184386848848,11.88465005786214,28.694997287880827,8.009874427138731,11.03297047117546,30.91515526731981,NA,3.5956375431142513,32.29256345725143,10.707370214740275,14.094406126470156,28.731724030227547,16.367559513713,NA,16.826840481000136,1.9168356423001238,1.38411605,NA,1.254823100144465,NA,0.03839644519278732,0.44926654592683934,1.0847355415717856,0.30279129799095356,0.4170711388863099,0.4969205961286156,0.11990792350164692,26.7697356481165,1.0157184386053484,0.72824503763691,11.88465005277182,28.694997331705327,15.685022192918408,11.753277259963461,94.76471318197012,2.577983325087875,101.58012868116535,16.93475385321654,0.4447230739337887,9.384594634980347,NA,NA,NA,1.011956314359272,0.027529303013095988,1.0847355432284504,0.40074328798189385,0.010901837607785528
Mauritius,MUS,AFR,Upper-middle,2016,5.54289532,2.44510746,57.22692414332375,0.9852970979102935,1.2457125466083026,4.014914093248474,24.562175775582663,3.509380708836566,4.2256064932603925,239.7807807119477,4.623759914975838,6.707248584821672,2.3996104898860184,9.666706872876201,19.17770942272449,23.15048937718093,35.15962094594828,2.1404667723580473,19.90672455789837,0.13835453997050204,0.76561791,0.19281964275356028,3.1720285001202426,0.05461398672816548,0.06904854244660442,0.22254248537669014,1.3614556915549452,0.19452129907108487,0.23422094455654643,1.3992597913569502,0.08580812951156376,46.51030892630085,0.04622255981365434,13.338231870598118,2.582126571680096,24.33967518948243,4.100772904290072,3.447048794601808,324.09223042764233,92.94320800476821,169.60325145428132,42.14900932511385,1.6637562793023608,2.6975433218846483,8.166627317692633,1.8171285736022147,NA,2.5780177367934725,0.7393242301261317,1.349122716981023,1.1372270332260281,0.32613410250009217
Mauritius,MUS,AFR,Upper-middle,2019,5.695081710000001,2.50442028,59.180270586750005,1.1502956914403784,1.2312389676568944,3.7003393107059557,23.86982962390219,4.322798497362332,3.517002199112621,271.3948883864586,6.724133074017013,7.352079362359568,1.1943214574101009,12.482183295272712,30.5483743082555,20.47208594934493,35.760538388000676,2.9485289439376334,20.47120325481169,0.2125099634130068,0.38703725,0.32619617871109396,3.37036476611451,0.06551027953413903,0.07012006525342063,0.210737347291955,1.3594063011190158,0.2461869065834371,0.20029614898196066,1.4821226983334421,0.10826104223147753,45.72840490488652,NA,14.827124618395137,3.337843111597273,24.1238866934001,4.14578778389108,3.5170022004841304,364.1544373420115,118.07460229680117,192.10861178319402,38.74373023881578,1.6693752343125727,5.315299431792458,9.898958450712668,1.7678863196160477,0.02139553149900813,2.6042700240129353,0.844416862261129,1.373875058816953,1.1452314461584927,0.37133351588396046
Mozambique,MOZ,AFR,Low,2016,7.2150187500000005,1.7231313000000004,42.16709737067143,0.36431405422241814,NA,NA,0.008749050294851006,27.385131853634537,23.60824948006666,112.99777416134305,NA,NA,NA,NA,22.814450773599088,152.72258123047135,6.33208487422285,3.137652223044643,29.665631491136587,6.961369453760174,2.79287457,4.968525217017784,3.042363981624701,0.02628532732103264,NA,NA,6.312456192204304e-4,1.9758423979519546,1.7033396265335874,0.7265944530955166,0.47188177851624696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,AFR,Low,2017,7.8053216899999995,1.73677838,41.15193016919474,0.3360376426449103,NA,NA,0.008087374887152058,28.500492134066644,23.3456156773894,116.89776850242198,NA,NA,NA,NA,23.601866539843364,157.99363375329685,6.179640782092437,3.0621136673273477,28.95143540081498,7.2649876575055155,2.8594327,5.1295511370663744,3.2120405313498104,0.02622881900792787,NA,NA,6.312456262184925e-4,2.2245550942970476,1.8222004041313151,0.7147178261312717,0.4949903855780701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,AFR,Low,2018,7.97903347,1.7863487,40.84339153525988,0.32679112076465816,NA,NA,0.007911304539957429,28.654002496576954,23.483439060438364,124.4242116048471,NA,NA,NA,NA,25.121468734839933,168.16602720616638,6.13330861935067,3.0391553184607933,28.7343705805872,7.299888548907342,2.8754680200000005,5.158639034100003,3.258907880881533,0.026074772902800192,NA,NA,6.312456371568328e-4,2.286312449696511,1.8737514625394305,0.729605393726025,0.51186040109557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Namibia,NAM,AFR,Upper-middle,2016,9.32231045,5.7642850899999996,67.89129020066835,NA,0.3097396837923282,6.759577523431682,5.242716421503799,7.610282864985928,12.011125705604735,473.08887928329574,NA,NA,50.30587187377307,4.903068562165288,56.07606419882078,103.6670258175024,34.70143248181133,NA,31.0515151864182,0.5807058526808041,1.2440100900000002,1.275039342112852,6.329036841016731,NA,0.028874894909969168,0.6301488018427229,0.4887423008257146,0.7094541947971424,1.1197144268162265,3.9134475184457567,0.4386784004932086,49.31702948087442,NA,16.31705861473195,7.580485084004453,10.09400904197893,1.7706300331325848,12.093802782833487,548.7784466271615,181.56912884604205,112.32174079839781,49.31702948087442,NA,NA,4.69083957130363,1.0560589564304321,0.5896765800154513,4.5974865929251365,1.5211268603737818,0.9409948597443466,2.842774177196948,0.9405617768555542
Namibia,NAM,AFR,Upper-middle,2017,8.713484760000002,5.34107399,67.98179554997668,NA,0.2952041003193982,6.777779661117815,5.376436657329318,7.460729719805016,11.927084368375427,433.8527480305901,NA,NA,46.133700685403745,4.496427336579814,51.42533595033701,95.06929036025495,34.84817213959012,NA,30.925301386082925,0.5622954057646773,1.23322666,1.2405074980567896,5.923583394821577,NA,0.02572256429222588,0.5905807978378805,0.46847498876744365,0.6500895471200009,1.0392646787507351,3.6309580000547816,0.3984830945287056,49.31702948087108,NA,16.317058614697107,7.58048508401236,10.094009042023238,1.7706300330978586,12.093802782814604,507.67041592267975,167.96810393397828,103.90791624379716,49.31702948087108,NA,NA,4.6908395712874436,1.0560589564053238,0.5896765800119078,4.2972318479004095,1.4217844156719,0.8795399395497171,2.634059034243437,0.8715061736026416
