Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6361902,WHOSIS_000015,COUNTRY,GRD,AMR,YEAR,Americas,SEX,SEX_MLE,2000,NA,NA,NA,NA,NA,NA,14.3 [14.1-14.5],14.25697999,14.07814967,14.48237719,NA,2024-08-02T10:09:37.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6362251,WHOSIS_000015,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2003,NA,NA,NA,NA,NA,NA,22.1 [21.6-22.7],22.12711344,21.64390192,22.66934161,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6368426,WHOSIS_000015,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2011,NA,NA,NA,NA,NA,NA,11.1 [10.6-11.5],11.10160028,10.62449976,11.51063823,NA,2024-08-02T10:09:37.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6368732,WHOSIS_000015,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2014,NA,NA,NA,NA,NA,NA,23.2 [22.8-23.6],23.18346239,22.79001262,23.64977105,NA,2024-08-02T10:09:37.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6373946,WHOSIS_000015,COUNTRY,PER,AMR,YEAR,Americas,SEX,SEX_FMLE,2006,NA,NA,NA,NA,NA,NA,24.8 [24.4-25.2],24.76134371,24.41196362,25.1768662,NA,2024-08-02T10:09:37.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6374154,WHOSIS_000015,COUNTRY,GHA,AFR,YEAR,Africa,SEX,SEX_BTSX,2000,NA,NA,NA,NA,NA,NA,15.8 [15.3-16.3],15.82555107,15.31765213,16.30137664,NA,2024-08-02T10:09:37.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6380519,WHOSIS_000015,COUNTRY,TKM,EUR,YEAR,Europe,SEX,SEX_MLE,2005,NA,NA,NA,NA,NA,NA,14.1 [14.0-14.1],14.0672573,14.01444576,14.1087844,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6381063,WHOSIS_000015,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2017,NA,NA,NA,NA,NA,NA,20.4 [19.9-21.0],20.44726671,19.93783263,20.9936332,NA,2024-08-02T10:09:37.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6386621,WHOSIS_000015,COUNTRY,VCT,AMR,YEAR,Americas,SEX,SEX_FMLE,2009,NA,NA,NA,NA,NA,NA,21.9 [21.7-22.1],21.86267676,21.73263069,22.07759873,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6387202,WHOSIS_000015,COUNTRY,TKM,EUR,YEAR,Europe,SEX,SEX_BTSX,2006,NA,NA,NA,NA,NA,NA,16.3 [16.2-16.3],16.25255005,16.19825509,16.31900359,NA,2024-08-02T10:09:37.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6387396,WHOSIS_000015,COUNTRY,ITA,EUR,YEAR,Europe,SEX,SEX_MLE,2008,NA,NA,NA,NA,NA,NA,22.0 [21.9-22.0],21.95863202,21.91269226,22.00457178,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6387398,WHOSIS_000015,COUNTRY,KHM,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2011,NA,NA,NA,NA,NA,NA,16.9 [16.5-17.3],16.87791737,16.51479547,17.26279302,NA,2024-08-02T10:09:37.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6392976,WHOSIS_000015,COUNTRY,TZA,AFR,YEAR,Africa,SEX,SEX_MLE,2001,NA,NA,NA,NA,NA,NA,14.3 [14.0-14.6],14.30559735,13.97781604,14.63380401,NA,2024-08-02T10:09:37.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6393939,WHOSIS_000015,COUNTRY,IDN,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2001,NA,NA,NA,NA,NA,NA,17.8 [17.5-18.2],17.81597384,17.52723415,18.15159156,NA,2024-08-02T10:09:37.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6405596,WHOSIS_000015,COUNTRY,RUS,EUR,YEAR,Europe,SEX,SEX_MLE,2003,NA,NA,NA,NA,NA,NA,12.8 [12.8-12.8],12.80366285,12.77600009,12.8313256,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6405751,WHOSIS_000015,COUNTRY,GRD,AMR,YEAR,Americas,SEX,SEX_MLE,2001,NA,NA,NA,NA,NA,NA,14.2 [14.0-14.4],14.1933659,14.04654926,14.39085703,NA,2024-08-02T10:09:37.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6412385,WHOSIS_000015,REGION,EUR,NA,YEAR,NA,SEX,SEX_MLE,2003,NA,NA,NA,NA,NA,NA,17.4 [17.4-17.5],17.44487858,17.40128226,17.50235818,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6418458,WHOSIS_000015,REGION,WPR,NA,YEAR,NA,SEX,SEX_FMLE,2012,NA,NA,NA,NA,NA,NA,23.0 [22.8-23.3],22.99095455,22.79257503,23.33597942,NA,2024-08-02T10:09:37.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6418525,WHOSIS_000015,COUNTRY,CHE,EUR,YEAR,Europe,SEX,SEX_BTSX,2017,NA,NA,NA,NA,NA,NA,25.3 [25.3-25.3],25.26770451,25.25194224,25.33897644,NA,2024-08-02T10:09:37.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6419347,WHOSIS_000015,COUNTRY,PRY,AMR,YEAR,Americas,SEX,SEX_FMLE,2020,NA,NA,NA,NA,NA,NA,22.8 [22.3-23.3],22.76475026,22.31366825,23.33065696,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6430739,WHOSIS_000015,COUNTRY,POL,EUR,YEAR,Europe,SEX,SEX_FMLE,2005,NA,NA,NA,NA,NA,NA,22.4 [22.4-22.4],22.36116088,22.35078672,22.41382905,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6431183,WHOSIS_000015,COUNTRY,COM,AFR,YEAR,Africa,SEX,SEX_FMLE,2001,NA,NA,NA,NA,NA,NA,16.7 [16.3-17.2],16.73411048,16.30960123,17.18245472,NA,2024-08-02T10:09:37.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6437415,WHOSIS_000015,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2008,NA,NA,NA,NA,NA,NA,19.3 [19.0-19.5],19.29498103,19.04533432,19.51533429,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6443651,WHOSIS_000015,COUNTRY,NZL,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2021,NA,NA,NA,NA,NA,NA,23.8 [23.7-23.8],23.77732685,23.74285114,23.84770658,NA,2024-08-02T10:09:37.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6443850,WHOSIS_000015,COUNTRY,CUB,AMR,YEAR,Americas,SEX,SEX_FMLE,2003,NA,NA,NA,NA,NA,NA,23.1 [23.0-23.1],23.05549852,23.02777954,23.12412848,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6456511,WHOSIS_000015,REGION,SEAR,NA,YEAR,NA,SEX,SEX_BTSX,2009,NA,NA,NA,NA,NA,NA,18.2 [17.9-18.4],18.15024258,17.90129436,18.37263011,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6456922,WHOSIS_000015,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,SEX_FMLE,2019,NA,NA,NA,NA,NA,NA,19.9 [19.8-20.0],19.92006059,19.83461415,20.04050778,NA,2024-08-02T10:09:37.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6462300,WHOSIS_000015,COUNTRY,TUR,EUR,YEAR,Europe,SEX,SEX_MLE,2009,NA,NA,NA,NA,NA,NA,18.8 [18.4-19.3],18.82100844,18.41694141,19.32682083,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6463311,WHOSIS_000015,COUNTRY,NIC,AMR,YEAR,Americas,SEX,SEX_MLE,2005,NA,NA,NA,NA,NA,NA,21.1 [21.0-21.2],21.07309536,20.99560372,21.19823332,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6468729,WHOSIS_000015,COUNTRY,SLV,AMR,YEAR,Americas,SEX,SEX_FMLE,2021,NA,NA,NA,NA,NA,NA,21.4 [21.0-21.8],21.40014903,21.00700725,21.81324817,NA,2024-08-02T10:09:37.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6476008,WHOSIS_000015,COUNTRY,ECU,AMR,YEAR,Americas,SEX,SEX_BTSX,2000,NA,NA,NA,NA,NA,NA,20.6 [20.4-20.8],20.55528432,20.35047359,20.83638499,NA,2024-08-02T10:09:37.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6481035,WHOSIS_000015,COUNTRY,MNG,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2009,NA,NA,NA,NA,NA,NA,16.1 [15.9-16.4],16.13221647,15.8695736,16.37915117,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6482151,WHOSIS_000015,COUNTRY,KIR,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2020,NA,NA,NA,NA,NA,NA,14.6 [13.9-15.1],14.56414306,13.94473072,15.1199569,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6488029,WHOSIS_000015,COUNTRY,TKM,EUR,YEAR,Europe,SEX,SEX_FMLE,2009,NA,NA,NA,NA,NA,NA,19.7 [19.7-19.8],19.72683122,19.6684373,19.81548479,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6488128,WHOSIS_000015,COUNTRY,EST,EUR,YEAR,Europe,SEX,SEX_MLE,2006,NA,NA,NA,NA,NA,NA,16.0 [15.9-16.1],16.01223418,15.89678317,16.11766065,NA,2024-08-02T10:09:37.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6500949,WHOSIS_000015,COUNTRY,NPL,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2006,NA,NA,NA,NA,NA,NA,18.0 [17.6-18.5],18.0352025,17.6330614,18.51844917,NA,2024-08-02T10:09:37.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6507062,WHOSIS_000015,WORLDBANKINCOMEGROUP,WB_UMI,NA,YEAR,NA,SEX,SEX_BTSX,2012,NA,NA,NA,NA,NA,NA,19.8 [19.6-20.1],19.830061829999998,19.58368315,20.14195064,NA,2024-08-02T10:09:37.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6507068,WHOSIS_000015,COUNTRY,MUS,AFR,YEAR,Africa,SEX,SEX_MLE,2007,NA,NA,NA,NA,NA,NA,16.7 [16.6-16.8],16.69490013,16.5760207,16.80147339,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6507179,WHOSIS_000015,COUNTRY,HRV,EUR,YEAR,Europe,SEX,SEX_BTSX,2020,NA,NA,NA,NA,NA,NA,21.1 [21.0-21.2],21.05494928,20.97672344,21.17518965,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6512967,WHOSIS_000015,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2007,NA,NA,NA,NA,NA,NA,20.7 [20.6-20.8],20.6790507,20.63490202,20.7657583,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6519886,WHOSIS_000015,COUNTRY,CIV,AFR,YEAR,Africa,SEX,SEX_BTSX,2008,NA,NA,NA,NA,NA,NA,15.3 [14.8-15.8],15.255694,14.776387829999999,15.75791404,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6519914,WHOSIS_000015,COUNTRY,PRI,AMR,YEAR,Americas,SEX,SEX_BTSX,2019,NA,NA,NA,NA,NA,NA,25.3 [25.2-25.4],25.31904308,25.20535817,25.44649231,NA,2024-08-02T10:09:37.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6526132,WHOSIS_000015,COUNTRY,NAM,AFR,YEAR,Africa,SEX,SEX_FMLE,2019,NA,NA,NA,NA,NA,NA,18.3 [17.5-19.3],18.2627372,17.490796,19.3405412,NA,2024-08-02T10:09:37.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6538420,WHOSIS_000015,COUNTRY,PAN,AMR,YEAR,Americas,SEX,SEX_FMLE,2002,NA,NA,NA,NA,NA,NA,23.9 [23.9-24.1],23.93908703,23.87238327,24.09739254,NA,2024-08-02T10:09:37.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6538945,WHOSIS_000015,COUNTRY,NAM,AFR,YEAR,Africa,SEX,SEX_BTSX,2017,NA,NA,NA,NA,NA,NA,16.3 [15.7-17.0],16.27019476,15.7047926,17.01056817,NA,2024-08-02T10:09:37.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6550645,WHOSIS_000015,COUNTRY,BRB,AMR,YEAR,Americas,SEX,SEX_BTSX,2019,NA,NA,NA,NA,NA,NA,20.9 [20.4-21.4],20.93891136,20.392389819999998,21.44205273,NA,2024-08-02T10:09:37.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6551129,WHOSIS_000015,COUNTRY,SLV,AMR,YEAR,Americas,SEX,SEX_BTSX,2015,NA,NA,NA,NA,NA,NA,21.3 [21.2-21.4],21.28911434,21.23931421,21.36383748,NA,2024-08-02T10:09:37.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6551649,WHOSIS_000015,REGION,AFR,NA,YEAR,NA,SEX,SEX_FMLE,2021,NA,NA,NA,NA,NA,NA,17.5 [16.9-18.0],17.49751187,16.92063029,17.95817515,NA,2024-08-02T10:09:37.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6551775,WHOSIS_000015,COUNTRY,CHE,EUR,YEAR,Europe,SEX,SEX_BTSX,2012,NA,NA,NA,NA,NA,NA,24.7 [24.7-24.8],24.71580079,24.6997448,24.7890683,NA,2024-08-02T10:09:37.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6557453,WHOSIS_000015,COUNTRY,ATG,AMR,YEAR,Americas,SEX,SEX_FMLE,2007,NA,NA,NA,NA,NA,NA,21.5 [21.3-21.8],21.54737718,21.32474117,21.77041179,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6570354,WHOSIS_000015,COUNTRY,GEO,EUR,YEAR,Europe,SEX,SEX_BTSX,2016,NA,NA,NA,NA,NA,NA,18.4 [18.4-18.5],18.42818325,18.36658823,18.50199482,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6570476,WHOSIS_000015,COUNTRY,DZA,AFR,YEAR,Africa,SEX,SEX_BTSX,2003,NA,NA,NA,NA,NA,NA,20.2 [20.0-20.6],20.24954588,19.96853859,20.60891004,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6576813,WHOSIS_000015,COUNTRY,DEU,EUR,YEAR,Europe,SEX,SEX_BTSX,2013,NA,NA,NA,NA,NA,NA,23.1 [23.1-23.2],23.12819719,23.0900174,23.16637698,NA,2024-08-02T10:09:37.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6576900,WHOSIS_000015,COUNTRY,AZE,EUR,YEAR,Europe,SEX,SEX_BTSX,2016,NA,NA,NA,NA,NA,NA,19.3 [19.2-19.6],19.34194268,19.1845962,19.55451185,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6582946,WHOSIS_000015,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2006,NA,NA,NA,NA,NA,NA,13.9 [13.2-14.5],13.85520187,13.18275938,14.48812788,NA,2024-08-02T10:09:37.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6582981,WHOSIS_000015,COUNTRY,MDA,EUR,YEAR,Europe,SEX,SEX_FMLE,2008,NA,NA,NA,NA,NA,NA,17.6 [17.6-17.7],17.64049305,17.58739017,17.71866746,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6596047,WHOSIS_000015,COUNTRY,MLI,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,NA,NA,NA,NA,NA,NA,16.3 [16.0-16.6],16.26729276,16.00023912,16.59631152,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6602018,WHOSIS_000015,COUNTRY,ZMB,AFR,YEAR,Africa,SEX,SEX_MLE,2006,NA,NA,NA,NA,NA,NA,12.3 [11.8-12.7],12.25188844,11.78586498,12.67869449,NA,2024-08-02T10:09:37.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6602251,WHOSIS_000015,COUNTRY,HRV,EUR,YEAR,Europe,SEX,SEX_FMLE,2013,NA,NA,NA,NA,NA,NA,23.4 [23.3-23.5],23.37146189,23.28044275,23.49494339,NA,2024-08-02T10:09:37.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6602535,WHOSIS_000015,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2018,NA,NA,NA,NA,NA,NA,15.3 [15.2-15.3],15.26372927,15.24598681,15.2781684,NA,2024-08-02T10:09:37.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6608329,WHOSIS_000015,COUNTRY,COG,AFR,YEAR,Africa,SEX,SEX_MLE,2010,NA,NA,NA,NA,NA,NA,14.7 [14.3-15.2],14.74529899,14.31665473,15.2050996,NA,2024-08-02T10:09:37.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6614041,WHOSIS_000015,COUNTRY,ITA,EUR,YEAR,Europe,SEX,SEX_BTSX,2021,NA,NA,NA,NA,NA,NA,24.4 [24.4-24.4],24.38122646,24.37618635,24.4356512,NA,2024-08-02T10:09:37.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6614388,WHOSIS_000015,COUNTRY,GUY,AMR,YEAR,Americas,SEX,SEX_MLE,2017,NA,NA,NA,NA,NA,NA,16.5 [15.8-17.3],16.53352346,15.77921049,17.30593936,NA,2024-08-02T10:09:37.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6620327,WHOSIS_000015,COUNTRY,ITA,EUR,YEAR,Europe,SEX,SEX_MLE,2013,NA,NA,NA,NA,NA,NA,22.8 [22.7-22.8],22.7689567,22.72751253,22.81040086,NA,2024-08-02T10:09:37.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6626849,WHOSIS_000015,COUNTRY,AUS,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2021,NA,NA,NA,NA,NA,NA,25.7 [25.6-25.7],25.68856914,25.64279861,25.73433967,NA,2024-08-02T10:09:37.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6632924,WHOSIS_000015,COUNTRY,BOL,AMR,YEAR,Americas,SEX,SEX_BTSX,2003,NA,NA,NA,NA,NA,NA,18.2 [17.9-18.7],18.21854947,17.86440338,18.66371833,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6645604,WHOSIS_000015,COUNTRY,BGR,EUR,YEAR,Europe,SEX,SEX_BTSX,2017,NA,NA,NA,NA,NA,NA,19.5 [19.4-19.7],19.51591865,19.40492842,19.66738135,NA,2024-08-02T10:09:37.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6646611,WHOSIS_000015,COUNTRY,THA,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2000,NA,NA,NA,NA,NA,NA,21.7 [21.3-22.1],21.70891271,21.34171814,22.11881318,NA,2024-08-02T10:09:37.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6646633,WHOSIS_000015,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2006,NA,NA,NA,NA,NA,NA,17.5 [16.6-18.6],17.49952075,16.58303343,18.57424466,NA,2024-08-02T10:09:37.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6651956,WHOSIS_000015,COUNTRY,THA,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2008,NA,NA,NA,NA,NA,NA,22.7 [22.4-23.0],22.69312627,22.42811077,23.02397137,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6664742,WHOSIS_000015,COUNTRY,VNM,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2007,NA,NA,NA,NA,NA,NA,21.1 [20.7-21.6],21.11880982,20.70144301,21.58752306,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6665352,WHOSIS_000015,COUNTRY,IND,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2010,NA,NA,NA,NA,NA,NA,17.0 [16.9-17.2],17.03285759,16.85867807,17.21786992,NA,2024-08-02T10:09:37.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6676990,WHOSIS_000015,COUNTRY,SLV,AMR,YEAR,Americas,SEX,SEX_BTSX,2020,NA,NA,NA,NA,NA,NA,19.9 [19.6-20.3],19.92504809,19.61758887,20.28054723,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6689738,WHOSIS_000015,COUNTRY,ALB,EUR,YEAR,Europe,SEX,SEX_BTSX,2013,NA,NA,NA,NA,NA,NA,21.5 [21.1-21.9],21.50140799,21.05671071,21.94755665,NA,2024-08-02T10:09:37.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6695635,WHOSIS_000015,COUNTRY,DEU,EUR,YEAR,Europe,SEX,SEX_MLE,2007,NA,NA,NA,NA,NA,NA,21.0 [21.0-21.0],21.01155993,20.97361572,21.04950414,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6695709,WHOSIS_000015,COUNTRY,ALB,EUR,YEAR,Europe,SEX,SEX_BTSX,2011,NA,NA,NA,NA,NA,NA,21.6 [21.2-22.2],21.5889414,21.18268032,22.1938011,NA,2024-08-02T10:09:37.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6696311,WHOSIS_000015,COUNTRY,CAN,AMR,YEAR,Americas,SEX,SEX_MLE,2013,NA,NA,NA,NA,NA,NA,23.1 [23.1-23.1],23.07892715,23.07846628,23.12571121,NA,2024-08-02T10:09:37.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6708411,WHOSIS_000015,COUNTRY,SLV,AMR,YEAR,Americas,SEX,SEX_MLE,2017,NA,NA,NA,NA,NA,NA,19.8 [19.8-19.9],19.80237932,19.75588525,19.85971318,NA,2024-08-02T10:09:37.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6714728,WHOSIS_000015,COUNTRY,CPV,AFR,YEAR,Africa,SEX,SEX_MLE,2019,NA,NA,NA,NA,NA,NA,16.5 [16.1-17.0],16.53730279,16.0966479,17.01095049,NA,2024-08-02T10:09:37.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6714792,WHOSIS_000015,COUNTRY,UGA,AFR,YEAR,Africa,SEX,SEX_BTSX,2003,NA,NA,NA,NA,NA,NA,14.5 [14.0-14.9],14.46529598,14.03908133,14.88655013,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6715201,WHOSIS_000015,COUNTRY,BRA,AMR,YEAR,Americas,SEX,SEX_FMLE,2013,NA,NA,NA,NA,NA,NA,22.4 [22.4-22.4],22.40059031,22.39912706,22.44438433,NA,2024-08-02T10:09:37.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6715435,WHOSIS_000015,COUNTRY,GMB,AFR,YEAR,Africa,SEX,SEX_FMLE,2015,NA,NA,NA,NA,NA,NA,17.3 [16.7-17.9],17.25885228,16.66369973,17.9442165,NA,2024-08-02T10:09:37.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6720807,WHOSIS_000015,COUNTRY,SUR,AMR,YEAR,Americas,SEX,SEX_MLE,2017,NA,NA,NA,NA,NA,NA,19.1 [18.9-19.2],19.05238397,18.86927108,19.20935353,NA,2024-08-02T10:09:37.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6727615,WHOSIS_000015,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2004,NA,NA,NA,NA,NA,NA,21.0 [20.7-21.5],21.02046985,20.67336065,21.46766177,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
